,index,Provider Id,Provider name,Hospital Ownership,Hospital overall rating,BEDS
1258,7388423,140018,MT SINAI HOSPITAL MEDICAL CENTER,Voluntary(non-profit),1,290.0
1259,7392392,140032,ST ANTHONYS MEMORIAL HOSPITAL,Voluntary(non-profit),4,146.0
1260,7396113,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,Voluntary(non-profit),3,89.0
1261,7398817,140160,FHN MEMORIAL HOSPITAL,Voluntary(non-profit),3,100.0
1262,7401418,140167,IROQUOIS MEMORIAL HOSPITAL,Voluntary(non-profit),2,84.0
1263,7401994,140275,GENESIS MEDICAL CENTER ILLINI CAMPUS,Government,2,101.0
1264,7404110,140286,KISHWAUKEE COMMUNITY HOSPITAL,Voluntary(non-profit),3,98.0
1265,7407954,140289,ANDERSON HOSPITAL,Voluntary(non-profit),3,154.0
1266,7410658,140292,ADVENTIST GLENOAKS,Voluntary(non-profit),3,141.0
1267,7411334,140304,ADVENTIST BOLINGBROOK HOSPITAL,Voluntary(non-profit),3,148.0
1268,7413359,150008,ST CATHERINE HOSPITAL INC,Voluntary(non-profit),4,189.0
1269,7417328,150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,Voluntary(non-profit),4,137.0
1270,7419353,150065,SCHNECK MEDICAL CENTER,Government,5,93.0
1271,7420377,150074,COMMUNITY HOSPITAL EAST,Voluntary(non-profit),4,233.0
1272,7425277,150097,MAJOR HOSPITAL,Government,4,72.0
1273,7426177,160024,IOWA LUTHERAN HOSPITAL,Voluntary(non-profit),4,224.0
1274,7428778,160089,OTTUMWA REGIONAL HEALTH CENTER,Individual Business,3,116.0
1275,7430378,170103,NEWTON MEDICAL CENTER,Voluntary(non-profit),4,103.0
1276,7431278,170137,LAWRENCE MEMORIAL HOSPITAL,Government,3,152.0
1277,7431279,170137,LAWRENCE MEMORIAL HOSPITAL,Government,3,25.0
1278,7437110,170145,COFFEYVILLE REGIONAL MEDICAL CENTER,Government,3,88.0
1279,7438071,170176,OVERLAND PARK REG MED CTR,Individual Business,3,276.0
1280,7439671,10061,HIGHLANDS MEDICAL CENTER,Government,3,170.0
1281,7440512,180011,SAINT JOSEPH HOSPITAL LONDON,Voluntary(non-profit),3,150.0
1282,7444868,180029,HAZARD ARH REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,358.0
1283,7449909,180116,JACKSON PURCHASE MEDICAL CENTER,Government,3,107.0
1284,7451673,190017,OPELOUSAS GENERAL HEALTH SYSTEM,Government,3,231.0
1285,7456029,190167,MERCY REGIONAL MEDICAL CENTER,Individual Business,5,70.0
1286,7456030,190167,MERCY REGIONAL MEDICAL CENTER,Individual Business,5,82.0
1287,7456031,190167,MERCY REGIONAL MEDICAL CENTER,Individual Business,5,338.0
1288,7463232,190176,TULANE MEDICAL CENTER,Individual Business,1,327.0
1289,7466481,200019,SOUTHERN MAINE MEDICAL CENTER,Voluntary(non-profit),2,150.0
1290,7469290,210039,CALVERT MEMORIAL HOSPITAL,Voluntary(non-profit),4,76.0
1291,7473134,210055,LAUREL REGIONAL MEDICAL CENTER,Voluntary(non-profit),1,137.0
1292,7474359,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Voluntary(non-profit),3,93.0
1293,7475584,220084,EMERSON HOSPITAL,Voluntary(non-profit),4,179.0
1294,7478393,230022,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,Government,3,96.0
1295,7479837,230072,HOLLAND COMMUNITY HOSPITAL,Voluntary(non-profit),5,173.0
1296,7482238,230132,HURLEY MEDICAL CENTER,Voluntary(non-profit),1,383.0
1297,7486727,230207,MCLAREN OAKLAND,Voluntary(non-profit),2,285.0
1298,7488752,230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,Voluntary(non-profit),4,82.0
1299,7489977,240044,WINONA HEALTH SERVICES,Voluntary(non-profit),4,99.0
1300,7491202,250049,BEACHAM MEMORIAL HOSPITAL,Individual Business,5,37.0
1301,7491491,250093,BOLIVAR MEDICAL CENTER,Individual Business,3,165.0
1302,7493255,260015,TWIN RIVERS REGIONAL MEDICAL CENTER,Individual Business,3,116.0
1303,7494551,10065,RUSSELL HOSPITAL,Voluntary(non-profit),3,73.0
1304,7496151,260052,MERCY HOSPITAL WASHINGTON,Voluntary(non-profit),5,150.0
1305,7497307,260078,OZARKS MEDICAL CENTER,Voluntary(non-profit),2,114.0
1306,7499243,260193,ST MARY'S MEDICAL CENTER,Voluntary(non-profit),4,393.0
1307,7499244,260193,ST MARY'S MEDICAL CENTER,Voluntary(non-profit),4,464.0
1308,7502771,270057,BOZEMAN DEACONESS HOSPITAL,Voluntary(non-profit),4,86.0
1309,7504215,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,Voluntary(non-profit),2,139.0
1310,7505584,300017,PARKLAND MEDICAL CENTER,Individual Business,3,86.0
1311,7507348,310083,EAST ORANGE GENERAL HOSPITAL,Voluntary(non-profit),1,212.0
1312,7510373,310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,111.0
1313,7512677,330164,HIGHLAND HOSPITAL,Voluntary(non-profit),3,261.0
1314,7512678,330164,HIGHLAND HOSPITAL,Voluntary(non-profit),3,80.0
1315,7512679,330164,HIGHLAND HOSPITAL,Voluntary(non-profit),3,286.0
1316,7523477,330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,Government,1,388.0
1317,7524633,340024,SAMPSON REGIONAL MEDICAL CENTER,Government,2,146.0
1318,7526314,340041,CALDWELL MEMORIAL HOSPITAL,Voluntary(non-profit),3,25.0
1319,7526315,340041,CALDWELL MEMORIAL HOSPITAL,Voluntary(non-profit),3,110.0
1320,7529356,340106,SANDHILLS REGIONAL MEDICAL CENTER,Individual Business,3,64.0
1321,7531292,340123,RANDOLPH HOSPITAL,Voluntary(non-profit),3,145.0
1322,7533317,340142,CARTERET GENERAL HOSPITAL,Individual Business,3,135.0
1323,7537161,340145,CAROLINAS MEDICAL CENTER-LINCOLN,Government,4,101.0
1324,7538682,360001,MERCY HOSPITAL ANDERSON,Voluntary(non-profit),5,226.0
1325,7544011,360016,"JEWISH HOSPITAL, LLC",Voluntary(non-profit),5,209.0
1326,7550735,360074,FLOWER HOSPITAL,Voluntary(non-profit),3,559.0
1327,7553651,360076,ATRIUM MEDICAL CENTER,Voluntary(non-profit),3,68.0
1328,7553652,360076,ATRIUM MEDICAL CENTER,Voluntary(non-profit),3,13.0
1329,7553653,360076,ATRIUM MEDICAL CENTER,Voluntary(non-profit),3,328.0
1330,7569203,360081,MERCY ST CHARLES HOSPITAL,Voluntary(non-profit),4,410.0
1331,7572924,360091,MEDINA HOSPITAL,Voluntary(non-profit),4,171.0
1332,7575628,360125,ASHTABULA COUNTY MEDICAL CENTER,Voluntary(non-profit),2,249.0
1333,7578029,360141,NORTHSIDE MEDICAL CENTER,Individual Business,2,100.0
1334,7578030,360141,NORTHSIDE MEDICAL CENTER,Individual Business,2,398.0
1335,7584079,360175,CLINTON MEMORIAL HOSPITAL,Government,3,165.0
1336,7586104,360354,WEST CHESTER MEDICAL CENTER,Voluntary(non-profit),4,194.0
1337,7588505,370018,JANE PHILLIPS MEDICAL CENTER,Voluntary(non-profit),2,140.0
1338,7590269,370049,STILLWATER MEDICAL CENTER,Voluntary(non-profit),5,117.0
1339,7591565,380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,Voluntary(non-profit),4,248.0
1340,7594929,380050,SKY LAKES MEDICAL CENTER,Voluntary(non-profit),3,98.0
1341,7597138,380060,ADVENTIST MEDICAL CENTER,Voluntary(non-profit),4,217.0
1342,7597139,380060,ADVENTIST MEDICAL CENTER,Voluntary(non-profit),4,142.0
1343,7601010,380061,PROVIDENCE PORTLAND MEDICAL CENTER,Voluntary(non-profit),4,400.0
1344,7607410,390041,UNIONTOWN HOSPITAL,Voluntary(non-profit),3,212.0
1345,7611131,390065,GETTYSBURG HOSPITAL,Voluntary(non-profit),4,76.0
1346,7613156,390081,DELAWARE COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),2,225.0
1347,7615965,390113,MEADVILLE MEDICAL CENTER,Voluntary(non-profit),3,217.0
1348,7619101,390160,CANONSBURG GENERAL HOSPITAL,Voluntary(non-profit),4,104.0
1349,7620062,390173,INDIANA REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,164.0
1350,7622562,390203,DOYLESTOWN HOSPITAL,Voluntary(non-profit),5,238.0
1351,7628962,390217,EXCELA HEALTH FRICK HOSPITAL,Voluntary(non-profit),3,102.0
1352,7629538,420015,BAPTIST EASLEY HOSPITAL,Voluntary(non-profit),3,109.0
1353,7630763,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,Voluntary(non-profit),5,204.0
1354,7634484,440132,HENRY COUNTY MEDICAL CENTER,Government,4,142.0
1355,7636788,450101,HILLCREST BAPTIST MEDICAL CENTER,Voluntary(non-profit),3,576.0
1356,7641412,450147,DETAR HOSPITAL NAVARRO,Individual Business,3,189.0
1357,7646173,450176,MISSION REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,297.0
1358,7650529,450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,Voluntary(non-profit),4,74.0
1359,7651154,450272,CENTRAL TEXAS MEDICAL CENTER,Voluntary(non-profit),3,178.0
1360,7653179,450299,COLLEGE STATION MEDICAL CENTER,Individual Business,4,167.0
1361,7656095,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,Individual Business,2,224.0
1362,7658211,450537,METHODIST RICHARDSON MEDICAL CENTER,Government,2,209.0
1363,7658212,450537,METHODIST RICHARDSON MEDICAL CENTER,Government,2,183.0
1364,7661411,450643,DOCTORS HOSPITAL OF LAREDO,Individual Business,3,180.0
1365,7664327,450644,WEST HOUSTON MEDICAL CENTER,Individual Business,3,302.0
1366,7667691,450662,VALLEY REGIONAL MEDICAL CENTER,Individual Business,3,214.0
1367,7671172,450697,SOUTHWEST GENERAL HOSPITAL,Individual Business,2,327.0
1368,7673197,450711,RIO GRANDE REGIONAL HOSPITAL,Individual Business,4,320.0
1369,7679126,450716,CYPRESS FAIRBANKS MEDICAL CENTER,Individual Business,2,180.0
1370,7680422,450718,ROUND ROCK MEDICAL CENTER,Voluntary(non-profit),5,173.0
1371,7683126,450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,Voluntary(non-profit),3,366.0
1372,7688026,40039,ARKANSAS METHODIST MEDICAL CENTER,Voluntary(non-profit),1,129.0
1373,7689707,450847,MEMORIAL HERMANN KATY HOSPITAL,Voluntary(non-profit),4,208.0
1374,7692843,470001,CENTRAL VERMONT MEDICAL CENTER,Voluntary(non-profit),4,122.0
1375,7693804,470005,RUTLAND REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,188.0
1376,7697648,490002,RUSSELL COUNTY MEDICAL CENTER,Voluntary(non-profit),3,78.0
1377,7698432,490020,JOHN RANDOLPH MEDICAL CENTER,Individual Business,2,147.0
1378,7700457,490053,JOHNSTON MEMORIAL HOSPITAL,Voluntary(non-profit),1,135.0
1379,7700458,490053,JOHNSTON MEMORIAL HOSPITAL,Voluntary(non-profit),1,116.0
1380,7708395,490111,WYTHE COUNTY COMMUNITY HOSPITAL,Individual Business,3,108.0
1381,7709124,490116,LEWISGALE HOSPITAL PULASKI,Individual Business,2,135.0
1382,7711060,490119,SENTARA PRINCESS ANNE HOSPITAL,Voluntary(non-profit),4,160.0
1383,7713560,490122,INOVA MOUNT VERNON HOSPITAL,Voluntary(non-profit),5,237.0
1384,7716060,490130,RIVERSIDE WALTER REED HOSPITAL,Voluntary(non-profit),4,67.0
1385,7717741,500011,HIGHLINE MEDICAL CENTER,Voluntary(non-profit),2,269.0
1386,7720550,500019,PROVIDENCE CENTRALIA HOSPITAL,Voluntary(non-profit),4,100.0
1387,7722666,500031,GRAYS HARBOR COMMUNITY HOSPITAL,Voluntary(non-profit),1,105.0
1388,7725370,500072,OLYMPIC MEDICAL CENTER,Government,3,126.0
1389,7728734,500079,MULTICARE GOOD SAMARITAN HOSPITAL,Voluntary(non-profit),3,200.0
1390,7735295,500119,VALLEY HOSPITAL,Individual Business,4,122.0
1391,7735296,500119,VALLEY HOSPITAL,Individual Business,4,446.0
1392,7740295,500150,LEGACY SALMON CREEK MEDICAL CENTER,Voluntary(non-profit),4,220.0
1393,7742896,510002,GREENBRIER VALLEY MEDICAL CENTER,Individual Business,4,122.0
1394,7744417,510039,OHIO VALLEY MEDICAL CENTER,Voluntary(non-profit),2,200.0
1395,7745573,510046,PRINCETON COMMUNITY HOSPITAL,Government,2,267.0
1396,7749173,510048,LOGAN REGIONAL MEDICAL CENTER,Individual Business,2,140.0
1397,7751877,520045,THEDA CLARK MED CTR,Voluntary(non-profit),3,182.0
1398,7753246,520048,MERCY MED CTR OF OSHKOSH,Voluntary(non-profit),5,157.0
1399,7753922,670041,SETON MEDICAL CENTER WILLIAMSON,Voluntary(non-profit),3,149.0
1400,7757286,10012,DEKALB REGIONAL MEDICAL CENTER,Individual Business,3,134.0
1401,7758375,10036,ANDALUSIA REGIONAL HOSPITAL,Individual Business,3,88.0
1402,7759399,10073,CLAY COUNTY HOSPITAL,Government,4,18.0
1403,7759400,10073,CLAY COUNTY HOSPITAL,Government,4,45.0
1404,7759791,10089,WALKER BAPTIST MEDICAL CENTER,Voluntary(non-profit),4,267.0
1405,7763040,10125,LAKELAND COMMUNITY HOSPITAL,Voluntary(non-profit),5,59.0
1406,7763364,10126,TROY REGIONAL MEDICAL CENTER,Government,2,97.0
1407,7763805,10128,JACKSON MEDICAL CENTER,Individual Business,3,35.0
1408,7763854,10148,EVERGREEN MEDICAL CENTER,Individual Business,3,44.0
1409,7764338,10157,SHOALS HOSPITAL,Government,2,134.0
1410,7764738,10158,RUSSELLVILLE HOSPITAL,Individual Business,4,100.0
1411,7765363,10164,COOSA VALLEY MEDICAL CENTER,Voluntary(non-profit),2,163.0
1412,7766732,10169,ATMORE COMMUNITY HOSPITAL,Government,4,49.0
1413,7767021,20006,MAT-SU REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,74.0
1414,7768045,20024,CENTRAL PENINSULA GENERAL HOSPITAL,Voluntary(non-profit),2,108.0
1415,7768369,30055,KINGMAN REGIONAL MEDICAL CENTER,Government,2,202.0
1416,7772338,30110,WEST VALLEY HOSPITAL,Individual Business,3,15.0
1417,7774838,30114,ORO VALLEY HOSPITAL,Individual Business,3,144.0
1418,7776602,30122,BANNER GATEWAY MEDICAL CENTER,Voluntary(non-profit),4,177.0
1419,7779003,40001,SILOAM SPRINGS MEMORIAL HOSPITAL,Voluntary(non-profit),3,-999.0
1420,7779403,40067,MAGNOLIA HOSPITAL,Government,3,70.0
1421,7779727,40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,Voluntary(non-profit),4,-999.0
1422,7780127,40084,SALINE MEMORIAL HOSPITAL,Individual Business,2,167.0
1423,7782728,40085,HELENA REGIONAL MEDICAL CENTER,Individual Business,2,155.0
1424,7783128,50014,SUTTER AMADOR HOSPITAL,Voluntary(non-profit),2,52.0
1425,7783569,50054,SAN GORGONIO MEMORIAL HOSPITAL,Government,2,71.0
1426,7783969,50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,Voluntary(non-profit),2,347.0
1427,7784869,50090,SONOMA VALLEY HOSPITAL,Government,4,75.0
1428,7785193,50110,LOMPOC VALLEY MEDICAL CENTER,Government,2,60.0
1429,7785593,50118,DOCTORS HOSPITAL OF MANTECA,Voluntary(non-profit),3,73.0
1430,7786749,50122,DAMERON HOSPITAL,Voluntary(non-profit),3,202.0
1431,7787905,50136,PETALUMA VALLEY HOSPITAL,Voluntary(non-profit),3,80.0
1432,7788746,50159,VENTURA COUNTY MEDICAL CENTER,Government,2,223.0
1433,7789371,50194,WATSONVILLE COMMUNITY HOSPITAL,Individual Business,2,106.0
1434,7790815,50211,ALAMEDA HOSPITAL,Government,3,135.0
1435,7791715,50279,HI-DESERT MEDICAL CENTER,Government,1,179.0
1436,7792340,50373,LAC+USC MEDICAL CENTER,Government,2,676.0
1437,7792629,50417,SUTTER COAST HOSPITAL,Government,3,49.0
1438,7792630,50417,SUTTER COAST HOSPITAL,Government,3,-999.0
1439,7793687,50492,CLOVIS COMMUNITY MEDICAL CENTER,Voluntary(non-profit),1,208.0
1440,7795056,50506,SIERRA VISTA REGIONAL MEDICAL CENTER,Individual Business,4,164.0
1441,7796017,50537,SUTTER DAVIS HOSPITAL,Voluntary(non-profit),4,48.0
1442,7796213,50580,LA PALMA INTERCOMMUNITY HOSPITAL,Individual Business,4,141.0
1443,7797509,50590,METHODIST HOSPITAL OF SACRAMENTO,Voluntary(non-profit),3,329.0
1444,7799718,50608,DELANO REGIONAL MEDICAL CENTER,Individual Business,2,100.0
1445,7800118,50633,TWIN CITIES COMMUNITY HOSPITAL,Individual Business,2,122.0
1446,7803143,50727,COMMUNITY HOSPITAL OF LONG BEACH,Voluntary(non-profit),2,208.0
1447,7803399,50735,WHITTIER HOSPITAL MEDICAL CENTER,Individual Business,3,178.0
1448,7804423,60006,MONTROSE MEMORIAL HOSPITAL,Voluntary(non-profit),4,69.0
1449,7805264,60008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,44.0
1450,7805520,60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,Voluntary(non-profit),3,25.0
1451,7806049,60030,MCKEE MEDICAL CENTER,Voluntary(non-profit),3,105.0
1452,7808074,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,49.0
1453,7808075,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,254.0
1454,7808076,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,-999.0
1455,7808077,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,447.0
1456,7808078,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,25.0
1457,7808079,60054,COMMUNITY HOSPITAL,Voluntary(non-profit),3,69.0
1458,7810601,60112,SKY RIDGE MEDICAL CENTER,Individual Business,5,184.0
1459,7813626,70008,JOHNSON MEMORIAL HOSPITAL,Voluntary(non-profit),4,101.0
1460,7813627,70008,JOHNSON MEMORIAL HOSPITAL,Voluntary(non-profit),4,72.0
1461,7815194,70029,BRISTOL HOSPITAL,Voluntary(non-profit),3,134.0
1462,7818330,80006,NANTICOKE MEMORIAL HOSPITAL,Voluntary(non-profit),4,139.0
1463,7821034,90005,SIBLEY MEMORIAL HOSPITAL,Voluntary(non-profit),3,318.0
1464,7824283,90008,UNITED MEDICAL CENTER,Individual Business,2,234.0
1465,7825439,100051,SOUTH LAKE HOSPITAL,Government,3,122.0
1466,7828920,100121,BARTOW REGIONAL MEDICAL CENTER,Individual Business,2,72.0
1467,7830441,100175,DESOTO MEMORIAL HOSPITAL,Voluntary(non-profit),3,49.0
1468,7831117,100183,CORAL GABLES HOSPITAL,Individual Business,3,256.0
1469,7832881,100266,GULF BREEZE HOSPITAL,Voluntary(non-profit),5,77.0
1470,7834562,100268,WEST BOCA MEDICAL CENTER,Individual Business,1,195.0
1471,7837266,100269,PALMS WEST HOSPITAL,Individual Business,2,166.0
1472,7839970,100275,WELLINGTON REGIONAL MEDICAL CENTER,Individual Business,1,158.0
1473,7842470,100285,MEMORIAL HOSPITAL MIRAMAR,Government,4,178.0
1474,7843311,100299,LAKEWOOD RANCH MEDICAL CENTER,Individual Business,3,120.0
1475,7844911,110002,UPSON REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,115.0
1476,7846207,110023,GORDON HOSPITAL,Voluntary(non-profit),5,80.0
1477,7848143,110032,STEPHENS COUNTY HOSPITAL,Government,4,96.0
1478,7848984,110039,TRINITY HOSPITAL OF AUGUSTA,Individual Business,3,231.0
1479,7849884,110041,HABERSHAM COUNTY MEDICAL CTR,Government,2,53.0
1480,7850368,110044,PHOEBE SUMTER MEDICAL CENTER,Government,2,76.0
1481,7850729,110051,UNION GENERAL HOSPITAL,Government,5,45.0
1482,7850730,110051,UNION GENERAL HOSPITAL,Government,5,25.0
1483,7851529,110073,DORMINY MEDICAL CENTER,Government,3,75.0
1484,7851818,110104,CRISP REGIONAL HOSPITAL,Government,2,73.0
1485,7852718,110109,EMANUEL MEDICAL CENTER,Government,4,72.0
1486,7853118,110124,WAYNE MEMORIAL HOSPITAL,Government,3,88.0
1487,7853119,110124,WAYNE MEMORIAL HOSPITAL,Government,3,112.0
1488,7853120,110124,WAYNE MEMORIAL HOSPITAL,Government,3,316.0
1489,7856586,110128,MEADOWS REGIONAL MEDICAL CENTER,Individual Business,3,57.0
1490,7858030,110132,MEMORIAL HOSPITAL AND MANOR,Government,3,80.0
1491,7858286,110150,OCONEE REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,140.0
1492,7859186,110189,FANNIN REGIONAL HOSPITAL,Individual Business,3,50.0
1493,7859715,110226,DEKALB MEDICAL CENTER AT HILLANDALE,Government,2,100.0
1494,7861159,110230,EMORY JOHNS CREEK HOSPITAL,Individual Business,5,110.0
1495,7862315,120014,WILCOX MEMORIAL HOSPITAL,Government,4,64.0
1496,7862604,120028,NORTH HAWAII COMMUNITY HOSPITAL,Voluntary(non-profit),3,33.0
1497,7862629,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,Voluntary(non-profit),3,118.0
1498,7863854,130014,WEST VALLEY MEDICAL CENTER,Individual Business,4,118.0
1499,7864430,140002,ALTON MEMORIAL HOSPITAL,Voluntary(non-profit),2,253.0
1500,7868151,140052,SAINT ANTHONY'S HEALTH CENTER,Voluntary(non-profit),3,199.0
1501,7869376,140058,PASSAVANT AREA HOSPITAL,Voluntary(non-profit),3,108.0
1502,7870820,140059,JERSEY COMMUNITY HOSPITAL,Government,4,49.0
1503,7871304,140063,RUSH OAK PARK HOSPITAL,Voluntary(non-profit),4,114.0
1504,7872985,140064,ST MARY MEDICAL CENTER,Voluntary(non-profit),3,90.0
1505,7872986,140064,ST MARY MEDICAL CENTER,Voluntary(non-profit),3,374.0
1506,7877217,140124,JOHN H STROGER JR HOSPITAL,Government,1,460.0
1507,7878981,140143,ST MARGARETS HOSPITAL,Voluntary(non-profit),4,-999.0
1508,7880070,140145,ST JOSEPHS HOSPITAL,Voluntary(non-profit),5,401.0
1509,7880071,140145,ST JOSEPHS HOSPITAL,Voluntary(non-profit),5,125.0
1510,7880072,140145,ST JOSEPHS HOSPITAL,Voluntary(non-profit),5,227.0
1511,7880073,140145,ST JOSEPHS HOSPITAL,Voluntary(non-profit),5,-999.0
1512,7881514,140181,SOUTH SHORE HOSPITAL,Voluntary(non-profit),2,137.0
1513,7881515,140181,SOUTH SHORE HOSPITAL,Voluntary(non-profit),2,318.0
1514,7884714,140240,WESTLAKE COMMUNITY HOSPITAL,Voluntary(non-profit),2,181.0
1515,7886010,150001,JOHNSON MEMORIAL HOSPITAL,Government,4,101.0
1516,7886011,150001,JOHNSON MEMORIAL HOSPITAL,Government,4,72.0
1517,7887362,150005,HENDRICKS REGIONAL HEALTH,Government,5,127.0
1518,7889763,150011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,270.0
1519,7889764,150011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,49.0
1520,7889765,150011,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,115.0
1521,7896675,150030,HENRY COUNTY MEMORIAL HOSPITAL,Government,5,90.0
1522,7897900,150037,HANCOCK REGIONAL HOSPITAL,Government,3,92.0
1523,7899196,150064,FAYETTE REGIONAL HEALTH SYSTEM,Individual Business,3,73.0
1524,7899637,150069,"KING'S DAUGHTERS' HOSPITAL AND HEALTH SERVICES,THE",Voluntary(non-profit),4,77.0
1525,7901662,150072,MEMORIAL HOSPITAL,Government,4,112.0
1526,7901663,150072,MEMORIAL HOSPITAL,Government,4,25.0
1527,7901664,150072,MEMORIAL HOSPITAL,Government,4,67.0
1528,7901666,150072,MEMORIAL HOSPITAL,Government,4,-999.0
1529,7901667,150072,MEMORIAL HOSPITAL,Government,4,24.0
1530,7901668,150072,MEMORIAL HOSPITAL,Government,4,345.0
1531,7901670,150072,MEMORIAL HOSPITAL,Government,4,83.0
1532,7901671,150072,MEMORIAL HOSPITAL,Government,4,100.0
1533,7901672,150072,MEMORIAL HOSPITAL,Government,4,14.0
1534,7907481,150075,BLUFFTON REGIONAL MEDICAL CENTER,Individual Business,4,79.0
1535,7908265,150076,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,Voluntary(non-profit),4,45.0
1536,7908665,150091,PARKVIEW HUNTINGTON HOSPITAL,Voluntary(non-profit),4,36.0
1537,7908861,150104,WITHAM HEALTH SERVICES,Government,4,52.0
1538,7909486,150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,Individual Business,5,161.0
1539,7910575,160008,KEOKUK AREA HOSPITAL,Voluntary(non-profit),2,71.0
1540,7911104,160067,COVENANT MEDICAL CENTER,Voluntary(non-profit),2,277.0
1541,7911105,160067,COVENANT MEDICAL CENTER,Voluntary(non-profit),2,525.0
1542,7911106,160067,COVENANT MEDICAL CENTER,Voluntary(non-profit),2,346.0
1543,7916912,160104,TRINITY BETTENDORF,Voluntary(non-profit),3,139.0
1544,7917641,160112,SPENCER MUNICIPAL HOSPITAL,Government,4,99.0
1545,7918217,170006,VIA CHRISTI HOSPITAL PITTSBURG INC,Voluntary(non-profit),2,111.0
1546,7919738,170175,WESTERN PLAINS MEDICAL COMPLEX,Individual Business,4,99.0
1547,7920467,180002,WHITESBURG ARH HOSPITAL,Voluntary(non-profit),3,90.0
1548,7921692,180004,MUHLENBERG COMMUNITY HOSPITAL,Voluntary(non-profit),3,90.0
1549,7922221,180005,HIGHLANDS REGIONAL MEDICAL CENTER,Individual Business,1,174.0
1550,7922222,180005,HIGHLANDS REGIONAL MEDICAL CENTER,Individual Business,1,126.0
1551,7927221,180017,T J SAMSON COMMUNITY HOSPITAL,Voluntary(non-profit),2,180.0
1552,7929721,180056,METHODIST HOSPITAL,Voluntary(non-profit),3,933.0
1553,7929722,180056,METHODIST HOSPITAL,Voluntary(non-profit),3,192.0
1554,7929723,180056,METHODIST HOSPITAL,Voluntary(non-profit),3,423.0
1555,7936924,180105,MONROE COUNTY MEDICAL CENTER,Voluntary(non-profit),4,49.0
1556,7937600,180139,KENTUCKY RIVER MEDICAL CENTER,Voluntary(non-profit),2,55.0
1557,7939044,190020,LANE REGIONAL MEDICAL CENTER,Government,1,175.0
1558,7940133,190053,JENNINGS AMERICAN LEGION HOSPITAL,Voluntary(non-profit),3,60.0
1559,7941157,190086,NORTHERN LOUISIANA MEDICAL CENTER,Individual Business,1,91.0
1560,7944293,190116,MOREHOUSE GENERAL HOSPITAL,Government,3,22.0
1561,7944822,190144,MINDEN MEDICAL CENTER,Individual Business,3,161.0
1562,7946847,190202,OCHSNER MEDICAL CENTER-BATON ROUGE,Voluntary(non-profit),3,110.0
1563,7948143,200008,MERCY HOSPITAL,Voluntary(non-profit),5,473.0
1564,7948144,200008,MERCY HOSPITAL,Voluntary(non-profit),5,230.0
1565,7948145,200008,MERCY HOSPITAL,Voluntary(non-profit),5,21.0
1566,7948146,200008,MERCY HOSPITAL,Voluntary(non-profit),5,25.0
1567,7948147,200008,MERCY HOSPITAL,Voluntary(non-profit),5,271.0
1568,7948148,200008,MERCY HOSPITAL,Voluntary(non-profit),5,438.0
1569,7948149,200008,MERCY HOSPITAL,Voluntary(non-profit),5,234.0
1570,7972510,200021,MID COAST HOSPITAL,Voluntary(non-profit),3,92.0
1571,7974359,200031,CARY MEDICAL CENTER,Government,3,65.0
1572,7975143,200037,FRANKLIN MEMORIAL HOSPITAL,Voluntary(non-profit),3,65.0
1573,7975872,210013,BON SECOURS HOSPITAL,Voluntary(non-profit),2,125.0
