,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Referral Region Description,Provider Zip Code, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments,Latitude,Longitude
134,30092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,PHOENIX,AZ,AZ - Phoenix,85027.0,43.2,25472.432,5603.844,4484.299999999999,33.6660046,-112.1160087
135,30093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,AZ - Sun City,85375.0,149.2,26532.468,5172.084,4142.946,33.6603107,-112.3728009
136,30094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,AZ - Phoenix,85308.0,43.4,19232.966,5819.3099999999995,4677.853999999999,33.6550895,-112.2015464
137,30100,CARONDELET HEART AND VASCULAR INSTITUTE,4888 NORTH STONE AVENUE,TUCSON,AZ,AZ - Tucson,85704.0,21.5,26213.465,5490.14,4637.99,32.2945612,-110.9704092
138,30101,WESTERN ARIZONA REGIONAL MEDICAL CTR,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,NV - Las Vegas,86442.0,63.2,55882.05,5815.602,4707.406,35.1108056,-114.5549829
139,30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,AZ - Phoenix,85054.0,94.8,17185.352,6658.8200000000015,5595.76,33.6588985,-111.9564192
140,30110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,AZ - Phoenix,85395.0,36.6,19984.656,5994.608,4969.764000000001,33.4625569,-112.3521489
141,30113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,AZ - Phoenix,85941.0,19.0,8237.21,8241.415,7293.205,33.8758829,-109.9577386
142,30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,AZ - Tucson,85755.0,36.2,20327.254,4561.719999999999,3722.4900000000002,32.4292552,-110.9485905
143,30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,AZ - Phoenix,85037.0,64.0,25983.092,6109.79,4858.4800000000005,33.4784822,-112.2575889
144,30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,NV - Las Vegas,86426.0,29.6,29642.082000000002,5653.55,4396.95,35.0027485,-114.5962766
145,30118,YAVAPAI REGIONAL MEDICAL CENTER-EAST,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,AZ - Phoenix,86314.0,28.4,14547.41,5472.762,4679.482000000001,34.5906371,-112.3306103
146,30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,AZ - Mesa,85296.0,52.8,35336.33,5433.334,4250.536,33.2871651,-111.7522435
147,30120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,AZ - Mesa,85295.0,32.333333333333336,21825.743333333336,5859.853333333333,4713.8133333333335,33.3137187,-111.6874057
148,30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,AZ - Mesa,85209.0,57.0,28715.985999999997,6713.62,4730.96,33.3914626,-111.6120874
149,30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,AZ - Mesa,85234.0,41.2,25247.864,5439.888,4137.912,33.3840468,-111.7225666
150,30123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,AZ - Phoenix,85255.0,30.333333333333332,26343.75,5617.803333333333,3861.443333333333,33.6709813,-111.9222952
151,30126,ARIZONA REGIONAL MEDICAL CENTER,515 NORTH MESA DRIVE,MESA,AZ,AZ - Mesa,85201.0,21.75,18777.98,5530.445,4741.9825,33.424788,-111.8216395
152,30128,HUALAPAI MOUNTAIN MEDICAL CENTER,3801 SANTA ROSA DRIVE,KINGMAN,AZ,AZ - Phoenix,86401.0,25.5,23640.525,4825.3825,3891.2775,35.2195085,-113.9851653
153,40001,SILOAM SPRINGS MEMORIAL HOSPITAL,205 EAST JEFFERSON STREET,SILOAM SPRINGS,AR,AR - Springdale,72761.0,37.0,16823.892,5089.15,4242.584,36.181814,-94.540055
154,40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,AR - Little Rock,72830.0,25.6,6999.24,5167.773999999999,4304.986,35.4643845,-93.44495049999999
155,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,AR - Springdale,72703.0,94.2,19641.074,4849.472,3673.6040000000007,36.10920309999999,-94.1595346
156,40007,ST VINCENT INFIRMARY MEDICAL CENTER,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,AR - Little Rock,72205.0,116.2,17523.926,4981.84,4117.532,34.749804,-92.33959689999999
157,40010,MERCY MEDICAL CENTER,2710 RIFE MEDICAL LANE,ROGERS,AR,AR - Springdale,72758.0,60.0,13487.886000000002,4510.442,3620.202,36.3088478,-94.1828963
158,40011,"JOHN ED CHAMBERS MEM HOSP, INC",HIGHWAY 10 AT DETROIT STREET,DANVILLE,AR,AR - Little Rock,72833.0,37.0,4397.354,4405.692,3666.174,35.0539963,-93.38855500000001
159,40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,AR - Little Rock,72143.0,142.2,13509.318000000003,4843.418,3863.4619999999995,35.2506878,-91.6923333
160,40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,AR - Fort Smith,71953.0,28.75,10467.99,5390.275,4589.26,34.5891875,-94.2216421
161,40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,AR - Little Rock,72205.0,81.6,15176.122,6949.745999999999,5846.918,0.0,0.0
162,40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,AR - Springdale,72601.0,77.4,14170.469999999998,4796.222,3885.4139999999998,36.2365698,-93.10882439999999
163,40018,SUMMIT MEDICAL CENTER,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,AR - Fort Smith,72956.0,39.2,22930.466,4432.39,3646.0660000000003,35.4365325,-94.33811709999999
164,40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,TN - Memphis,72335.0,21.75,16278.9725,4856.514999999999,3941.71,35.0522667,-90.76537499999999
165,40020,ST BERNARDS MEDICAL CTR,225 E JACKSON,JONESBORO,AR,AR - Jonesboro,72401.0,109.0,7543.303999999999,5161.996,4281.72,35.8366835,-90.7025355
166,40022,"NW ARKANSAS HOSPITALS, LLC",609 WEST MAPLE AVENUE,SPRINGDALE,AR,AR - Springdale,72764.0,115.0,22373.454,4905.418,3972.6059999999998,36.18013970000001,-94.13682290000001
167,40026,ST JOSEPHS MERCY HEALTH CENTER INC,300 WERNER STREET,HOT SPRINGS,AR,AR - Little Rock,71903.0,108.0,18365.109999999997,4748.674,3874.982,34.4681702,-93.06631349999999
168,40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,MO - Springfield,72653.0,118.4,8374.502,4427.992,3611.3660000000004,36.3429502,-92.3944185
169,40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,AR - Little Rock,72034.0,65.0,14174.528,4642.218,3825.5799999999995,35.0859847,-92.4576613
170,40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE RO,AR,AR - Little Rock,72117.0,99.4,14113.508000000002,4614.616,3704.9660000000003,34.7838044,-92.22297739999999
171,40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,AR - Jonesboro,72450.0,60.4,10933.168,4930.776000000001,4171.255999999999,36.0525616,-90.4978107
172,40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,AR - Little Rock,72801.0,64.8,19849.086000000003,5005.138000000001,4103.948,35.28319,-93.14921799999999
173,40042,CRITTENDEN MEMORIAL HOSPITAL,200 TYLER,WEST MEMPHIS,AR,TN - Memphis,72301.0,49.6,17884.244,6042.772,5301.154,35.1441556,-90.18829219999999
174,40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,AR - Jonesboro,72455.0,23.8,7275.062,4817.562,4135.776,36.2900452,-90.9974883
175,40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,AR - Little Rock,71701.0,27.6,11140.785999999998,4831.96,3906.202,33.5758644,-92.8362602
176,40051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,AR - Little Rock,71655.0,47.2,6960.2660000000005,4586.272,3837.906,33.6075473,-91.8150203
177,40055,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,AR - Fort Smith,72901.0,103.6,11908.609999999999,4778.397999999999,3878.2479999999996,35.3741136,-94.41977399999999
178,40062,ST EDWARD MERCY MEDICAL CENTER,7301 ROGERS AVE,FORT SMITH,AR,AR - Fort Smith,72917.0,87.2,19740.0,4495.268,3583.882,35.3557971,-94.35266569999999
179,40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,AR - Little Rock,71754.0,30.8,9482.318,5005.030000000001,4269.942,33.2742569,-93.23918479999999
180,40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,TN - Memphis,72315.0,26.0,14082.449999999999,5920.035,4954.6,35.942244,-89.91883519999999
181,40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,AR - Little Rock,71603.0,83.2,22040.166,5378.528,4437.634,34.188636,-92.0176764
182,40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,AR - Little Rock,72160.0,32.4,9778.882000000001,5336.654,4438.82,34.5177478,-91.55878369999999
183,40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,AR - Little Rock,72076.0,27.25,12659.080000000002,4578.844999999999,3793.815,34.873582,-92.124839
184,40076,HOT SPRING COUNTY MEDICAL CENTER,1001 SCHNEIDER DRIVE,MALVERN,AR,AR - Little Rock,72104.0,40.8,12261.168000000001,4945.868,4194.646,34.35878930000001,-92.785668
185,40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,AR - Little Rock,71901.0,52.8,34495.577999999994,5081.469999999999,4229.142,34.486004,-93.03521099999999
186,40080,HARRIS HOSPITAL,1205 MCLAIN STREET,NEWPORT,AR,AR - Little Rock,72112.0,36.4,27649.262,4746.528,3912.9679999999994,35.608492,-91.2648093
187,40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,AR - Little Rock,72015.0,57.6,13064.905999999999,4597.152,3707.4020000000005,34.5738284,-92.5855631
188,40085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,TN - Memphis,72342.0,30.0,24026.74,5868.2975,4684.95,34.5102191,-90.6271793
189,40088,MEDICAL CENTER SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,AR - Little Rock,71731.0,64.4,23680.274,5151.126000000001,4161.442,33.2185207,-92.67228089999999
190,40091,MEDICAL PARK HOSPITAL,2001 SOUTH MAIN STREET,HOPE,AR,AR - Texarkana,71801.0,33.4,14135.880000000001,4824.039999999999,4148.023999999999,33.6490999,-93.5868952
191,40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,AR - Little Rock,72205.0,188.0,16296.2,4920.255999999999,3897.2419999999997,34.7450974,-92.3814883
192,40118,NEA BAPTIST MEMORIAL HOSPITAL,3024 STADIUM BOULEVARD,JONESBORO,AR,AR - Jonesboro,72401.0,64.6,16239.745999999996,5027.666,4172.334,35.8083116,-90.6660236
193,40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,AR - Little Rock,72503.0,103.2,17186.476000000002,5238.232,4156.214,35.7676697,-91.6343327
194,40134,ARKANSAS HEART HOSPITAL,1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,AR - Little Rock,72211.0,53.5,13150.1475,4360.9325,3677.9874999999997,34.7390675,-92.39330609999999
195,40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,AR - Little Rock,72120.0,31.0,13791.934,4478.636,3561.9619999999995,34.8134023,-92.20912419999999
196,50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,CA - Alameda County,94545.0,57.6,57500.314,9522.88,8575.464,37.6336778,-122.0885484
197,50006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,CA - Redding,95501.0,34.8,33801.578,6674.884,5822.952,40.7840157,-124.1423786
198,50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,CA - San Mateo County,94010.0,59.4,37309.648,6822.0160000000005,5447.683999999999,37.5921025,-122.3833423
199,50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,45 CASTRO STREET,SAN FRANCISCO,CA,CA - San Francisco,94114.0,14.0,42955.75,7290.295,6421.4349999999995,37.768847,-122.4354438
200,50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,CA - Napa,94558.0,49.6,41788.37199999999,6990.366,6180.286,38.324482,-122.2971094
201,50013,ST HELENA HOSPITAL,10 WOODLAND ROAD,SAINT HELENA,CA,CA - Napa,94574.0,25.4,38077.274000000005,7999.143999999998,6824.517999999999,38.5425501,-122.4748268
202,50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,CA - Sacramento,95642.0,28.0,32353.6325,7376.1224999999995,6477.9025,38.3504826,-120.764465
203,50016,ARROYO GRANDE COMMUNITY HOSPITAL,345 S HALCYON RD,ARROYO GRANDE,CA,CA - San Luis Obispo,93420.0,30.0,33298.43,5742.386,4857.24,35.1136376,-120.5907722
204,50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,CA - Sacramento,95819.0,48.4,37194.506,7824.976000000001,5993.418,38.5698181,-121.4536648
205,50018,PACIFIC ALLIANCE MEDICAL CENTER,531 W COLLEGE ST,LOS ANGELES,CA,CA - Los Angeles,90012.0,32.6,19317.253999999997,9590.302,8824.431999999999,34.0650951,-118.2389113
206,50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,CA - San Bernardino,92501.0,69.6,42539.268000000004,7335.861999999999,6228.878000000001,33.9772213,-117.3815694
207,50024,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,CA,CA - San Diego,91950.0,46.6,23607.722,7533.44,6706.086,32.6851132,-117.0828852
208,50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,CA - San Diego,92103.0,79.2,23297.702,9509.154,8674.724,32.7542698,-117.166135
209,50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,CA - San Diego,91942.0,147.8,34693.41,6233.332,5301.654,0.0,0.0
210,50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,CA - Redding,95521.0,17.6,21370.766,6319.502,4770.4400000000005,40.8963361,-124.0916707
211,50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,CA - Chico,95966.0,90.4,27522.922,6501.900000000001,5655.731999999999,39.5062597,-121.5410928
212,50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST BOX 1888,BAKERSFIELD,CA,CA - Bakersfield,93301.0,58.4,39162.585999999996,6718.15,5544.16,0.0,0.0
213,50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,CA - San Jose,95128.0,30.0,35075.74399999999,11954.905999999999,11083.403999999999,37.3128569,-121.9332672
214,50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,CA - Chico,95926.0,83.2,33495.458,5774.978,4976.43,39.7425867,-121.849727
215,50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,CA - Los Angeles,91342.0,20.25,28083.6525,12032.8925,11336.17,34.3259095,-118.4459572
216,50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,CA - Chico,96080.0,27.2,32244.439999999995,6660.2080000000005,5533.098,40.1485519,-122.2190196
217,50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,CA - Alameda County,94609.0,94.2,43637.75199999999,8683.029999999999,7818.4659999999985,37.821677,-122.2630846
218,50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,CA - San Diego,92243.0,56.2,32152.536000000004,7121.474,6334.45,32.7804333,-115.568571
219,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,CA - San Francisco,94115.0,80.2,44931.295999999995,9806.66,8799.188,37.7908706,-122.4312411
220,50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,CA - San Bernardino,92220.0,21.6,23841.322,6392.726,5555.362,33.9316874,-116.9461472
221,50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,CA - San Francisco,94110.0,18.0,59320.178,11109.372,9836.128,37.7477025,-122.4206672
222,50056,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,LANCASTER,CA,CA - Los Angeles,93534.0,92.2,19531.07,7158.622,6073.13,34.6884937,-118.1585302
223,50057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,CA - Bakersfield,93291.0,157.6,27341.99,6722.18,5688.468,36.328572,-119.2949582
224,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,CA - Los Angeles,91204.0,66.8,37124.835999999996,8247.795999999998,7383.897999999999,34.1280862,-118.2569564
225,50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,CA - Fresno,93715.0,90.6,25964.256,8239.348,7451.562,36.742835,-119.7848543
226,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,CA - Los Angeles,90028.0,65.6,35314.262,9433.912,8592.352,34.0960933,-118.2910163
227,50069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,CA - Orange County,92868.0,50.0,34070.976,6442.51,5119.252,33.7820441,-117.8654245
228,50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,CA - San Francisco,94589.0,20.666666666666668,26627.493333333332,7218.526666666668,6460.186666666666,38.12766999999999,-122.2484432
229,50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,CA - San Diego,92103.0,153.2,32861.412,7518.8420000000015,6737.969999999999,32.7515656,-117.16039
230,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,CA - Los Angeles,90732.0,20.75,47387.912500000006,6483.81,5563.4425,33.7382583,-118.305098
231,50079,DOCTORS MEDICAL CENTER-SAN PABLO,2000 VALE RD,SAN PABLO,CA,CA - San Francisco,94806.0,46.8,52061.178,8029.58,7225.942,37.9532365,-122.3363246
232,50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,CA - Ventura,93030.0,59.4,40511.799999999996,6542.4039999999995,5738.280000000001,34.2166424,-119.1556484
233,50084,ST JOSEPHS MED CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,CA - Stockton,95204.0,107.8,44850.979999999996,7078.160000000001,6265.316000000001,37.9698831,-121.2886669
234,50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,CA - San Bernardino,92411.0,25.8,32486.724,8332.086,7554.914,34.1314087,-117.3217772
235,50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,CA - Santa Rosa,95476.0,16.5,24952.34,7291.547500000001,6415.6,38.2881503,-122.4656876
236,50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,CA - Fresno,93710.0,219.8,25937.594,6359.786,5275.6759999999995,36.8352022,-119.7655278
237,50099,SAN ANTONIO COMMUNITY HOSPITAL,999 SAN BERNARDINO RD,UPLAND,CA,CA - San Bernardino,91786.0,60.6,29590.654,5755.35,4841.36,34.1019041,-117.6374336
238,50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,CA - San Diego,92123.0,90.2,40078.506,7076.924000000001,5775.432000000001,32.7996759,-117.1546001
239,50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,CA - San Francisco,94589.0,18.6,37800.494,8163.394,7360.844,38.1312888,-122.2373373
240,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,CA - San Bernardino,92503.0,33.6,36160.87,7006.904,6141.584,33.9269682,-117.4398166
241,50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,CA - Los Angeles,90033.0,57.6,43800.662,9053.694,8272.128,34.0492579,-118.2172453
242,50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,CA - Los Angeles,90262.0,31.2,36075.102,9311.742,8578.442,33.930826,-118.203228
243,50107,MARIAN MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,CA - Santa Barbara,93454.0,44.8,33480.316,6653.995999999999,5603.788,34.9509201,-120.4131853
244,50108,SUTTER GENERAL HOSPITAL,2801 L STREET,SACRAMENTO,CA,CA - Sacramento,95816.0,71.4,37230.331999999995,7491.803999999999,6422.704,38.5720157,-121.4694362
245,50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,CA - Santa Barbara,93436.0,31.6,10610.642,6645.909999999999,5542.384,34.6411375,-120.4395191
246,50111,TEMPLE COMMUNITY HOSPITAL,235 N HOOVER ST,LOS ANGELES,CA,CA - Los Angeles,90004.0,48.8,35148.408,7811.51,7082.772,34.075387,-118.2839521
247,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,CA - Los Angeles,90404.0,88.6,36935.372,6832.194,5951.162,34.027099,-118.4863051
248,50115,PALOMAR MEDICAL CENTER,555 E VALLEY PARKWAY,ESCONDIDO,CA,CA - San Diego,92025.0,50.8,29942.783999999996,6024.4400000000005,4783.42,33.1248595,-117.0758226
249,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,CA - Los Angeles,91325.0,81.4,45700.21,7032.6579999999985,6111.108,34.2200955,-118.5331136
250,50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,CA,CA - Stockton,95336.0,61.8,78034.32600000002,5861.928,5101.95,37.80155,-121.197502
251,50121,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,CA - Fresno,93230.0,110.8,23484.057999999997,6529.29,5675.530000000001,36.3237872,-119.6664466
252,50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,CA - Stockton,95203.0,34.0,57173.016,6661.326000000001,5770.726000000001,37.9616219,-121.3009926
253,50124,VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,CA - Los Angeles,91209.0,43.6,26471.426,5642.818,4772.16,34.2045351,-118.216049
254,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,CA - San Jose,95116.0,87.4,70353.724,9799.588,8712.938,37.3622057,-121.8489667
255,50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,CA - Los Angeles,91406.0,51.2,31841.147999999997,7740.008,6869.030000000001,34.1950106,-118.4632201
256,50127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,CA - Sacramento,95695.0,11.5,27296.835,6676.6,5648.635,38.6640902,-121.7920913
257,50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,CA - San Diego,92056.0,89.2,24741.79,6142.601999999999,5253.356,33.1856484,-117.2904359
258,50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,CA - San Bernardino,92404.0,41.6,37865.658,7091.892,6151.642000000001,34.1348371,-117.2769883
259,50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,CA - San Francisco,94945.0,16.333333333333332,36663.15666666667,6999.383333333334,6220.956666666666,38.0993115,-122.5603633
260,50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,CA - Los Angeles,91776.0,47.2,55396.424,7822.695999999999,6747.404,34.100917,-118.1055926
261,50133,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,CA - Sacramento,95901.0,138.4,32217.652000000002,6504.43,5698.814,39.138174,-121.5942279
262,50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,CA - Los Angeles,90028.0,27.6,19406.252,8434.52,7760.15,34.0964254,-118.3252367
263,50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,CA - Santa Rosa,94954.0,30.8,46912.694,6896.526,6086.75,38.25459,-122.6316537
264,50140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,CA - San Bernardino,92335.0,13.75,11581.4775,5720.1225,4894.545,34.0727772,-117.4356108
265,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,CA - Salinas,93940.0,95.8,42239.774,7312.0740000000005,6232.832,36.5785609,-121.9134061
266,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,CA - Los Angeles,90015.0,34.2,26837.409999999996,9181.134,8415.902,34.0374888,-118.2661449
267,50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,CA - Sacramento,95945.0,52.2,29314.74,6034.608,5151.896000000001,39.2280912,-121.0476642
