,Provider Id,Provider Zip Code, Average Covered Charges , Average Total Payments ,Average Medicare Payments,Hospital overall rating,BEDS,Cost,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Type,Hospital Ownership,Location,Latitude,Longitude
91,40001,72761.0,18641.378999999997,5827.761,4864.6305,3,-999.0,963.1305000000004,SILOAM SPRINGS MEMORIAL HOSPITAL,205 EAST JEFFERSON STREET,SILOAM SPRINGS,AR,Acute Care Hospitals,Voluntary(non-profit),"205 EAST JEFFERSON STREET, SILOAM SPRINGS, AR",36.181814,-94.540055
92,40002,72830.0,9846.105,6562.767777777778,5586.272222222221,3,80.0,976.4955555555555,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,Acute Care Hospitals,Voluntary(non-profit),"1100 EAST POPLAR STREET, CLARKSVILLE, AR",35.4643845,-93.44495049999999
93,40010,72758.0,23498.73435483871,8052.6322580645065,6785.741935483873,4,100.28571428571429,1266.8903225806469,MERCY MEDICAL CENTER,2710 RIFE MEDICAL LANE,ROGERS,AR,Acute Care Hospitals,Voluntary(non-profit),"2710 RIFE MEDICAL LANE, ROGERS, AR",36.3088478,-94.1828963
94,40015,71953.0,11647.729285714287,6286.7185714285715,5523.949285714285,3,65.0,762.7692857142856,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,Acute Care Hospitals,Government,"311 NORTH MORROW STREET, MENA, AR",34.5891875,-94.2216421
96,40017,72601.0,16884.6845945946,6320.079189189189,5347.552432432432,4,174.0,972.5267567567568,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,Acute Care Hospitals,Voluntary(non-profit),"620 NORTH MAIN STREET, HARRISON, AR",36.2365698,-93.10882439999999
97,40019,72335.0,16907.95888888889,4924.754444444445,3981.968888888889,2,118.0,942.7855555555556,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,Acute Care Hospitals,Individual Business,"1601 NEWCASTLE ROAD, FORREST CITY, AR",35.0522667,-90.76537499999999
98,40027,72653.0,17692.737283950613,7351.258518518516,6414.301728395062,2,268.0,936.9567901234568,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,Acute Care Hospitals,Voluntary(non-profit),"624 HOSPITAL DRIVE, MOUNTAIN HOME, AR",36.3429502,-92.3944185
99,40029,72034.0,22485.19866666666,8261.800166666666,7377.064166666666,2,146.0,884.7360000000001,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,Acute Care Hospitals,Voluntary(non-profit),"2302 COLLEGE AVENUE, CONWAY, AR",35.0859847,-92.4576613
100,40039,72450.0,15166.880243902444,6555.59,5602.064634146342,1,129.0,953.5253658536584,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,Acute Care Hospitals,Voluntary(non-profit),"900 WEST KINGSHIGHWAY, PARAGOULD, AR",36.0525616,-90.4978107
101,40051,71655.0,7714.936875,5339.063125000001,4594.63625,3,49.0,744.4268749999999,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,Acute Care Hospitals,Voluntary(non-profit),"778 SCOGIN DRIVE, MONTICELLO, AR",33.6075473,-91.8150203
102,40055,72901.0,25466.489529411767,8619.026235294117,7535.025058823529,1,476.0,1084.0011764705882,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,Acute Care Hospitals,Individual Business,"1001 TOWSON AVENUE, FORT SMITH, AR",35.3741136,-94.41977399999999
103,40067,71754.0,10125.062222222223,5764.2877777777785,5022.431111111111,3,70.0,741.8566666666668,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,Acute Care Hospitals,Government,"101 HOSPITAL DRIVE, MAGNOLIA, AR",33.2742569,-93.23918479999999
104,40069,72315.0,14390.008888888891,6499.68,5371.386666666667,1,190.5,1128.2933333333333,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,Acute Care Hospitals,Voluntary(non-profit),"1520 N DIVISION STREET, BLYTHEVILLE, AR",35.942244,-89.91883519999999
105,40071,71603.0,34648.630735294086,8998.200735294111,7873.641176470592,1,422.0,1124.5595588235294,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,Acute Care Hospitals,Voluntary(non-profit),"1600 WEST 40TH AVENUE, PINE BLUFF, AR",34.188636,-92.0176764
106,40072,72160.0,10560.83,6440.2654999999995,5530.6035,4,-999.0,909.662,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,Acute Care Hospitals,Voluntary(non-profit),"1703 NORTH BUERKLE ROAD, STUTTGART, AR",34.5177478,-91.55878369999999
107,40074,72076.0,13089.643749999997,5382.71125,4567.3393750000005,1,73.0,815.3718749999999,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,Acute Care Hospitals,Individual Business,"1400 BRADEN STREET, JACKSONVILLE, AR",34.873582,-92.124839
108,40078,71901.0,66422.35016949153,9305.617966101694,8380.410338983052,2,166.0,925.207627118644,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,Acute Care Hospitals,Individual Business,"1910 MALVERN AVENUE, HOT SPRINGS, AR",34.486004,-93.03521099999999
109,40084,72015.0,17768.929019607844,6050.59568627451,5149.823333333333,2,167.0,900.7723529411766,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,Acute Care Hospitals,Individual Business,"#1 MEDICAL PARK DRIVE, BENTON, AR",34.5738284,-92.5855631
110,40085,72342.0,27048.528500000004,6787.904,5632.032000000001,2,155.0,1155.8719999999998,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,Acute Care Hospitals,Individual Business,"1801 MARTIN LUTHER KING DRIVE, HELENA, AR",34.5102191,-90.6271793
111,40118,72401.0,31160.025735294126,9119.796764705881,7941.430588235295,3,-999.0,1178.3661764705882,NEA BAPTIST MEMORIAL HOSPITAL,3024 STADIUM BOULEVARD,JONESBORO,AR,Acute Care Hospitals,Voluntary(non-profit),"3024 STADIUM BOULEVARD, JONESBORO, AR",35.8083116,-90.6660236
112,40119,72503.0,28432.584054054056,8653.63283783784,7480.131891891893,4,199.0,1173.5009459459461,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,Acute Care Hospitals,Voluntary(non-profit),"1710 HARRISON STREET, BATESVILLE, AR",35.7676697,-91.6343327
113,40134,72211.0,25113.0711627907,7103.17,6052.633720930233,4,112.0,1050.5362790697675,ARKANSAS HEART HOSPITAL,1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,Acute Care Hospitals,Individual Business,"1701 S SHACKLEFORD ROAD, LITTLE ROCK, AR",34.7390675,-92.39330609999999
114,40147,72118.0,25321.47,11570.257500000002,9803.375,5,16.0,1766.8824999999997,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,Acute Care Hospitals,Individual Business,"5201 NORTH SHORE DRIVE, NO LITTLE ROCK, AR",34.8003023,-92.3490932
115,50006,95501.0,63954.593888888914,14272.973888888915,12824.682037037035,2,147.0,1448.2918518518518,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,Acute Care Hospitals,Voluntary(non-profit),"2700 DOLBEER ST, EUREKA, CA",40.7840157,-124.1423786
116,50014,95642.0,34755.68428571429,9181.032857142858,8225.129523809524,2,52.0,955.9033333333334,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,Acute Care Hospitals,Voluntary(non-profit),"200 MISSION BLVD, JACKSON, CA",38.3504826,-120.764465
117,50017,95819.0,77700.10421052633,14959.940131578947,12506.33052631579,3,419.0,2453.6096052631583,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,Acute Care Hospitals,Voluntary(non-profit),"4001 J ST, SACRAMENTO, CA",38.5698181,-121.4536648
118,50022,92501.0,82784.68202531646,14284.919367088607,12529.53493670886,2,373.0,1755.3844303797475,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,Acute Care Hospitals,Individual Business,"4445 MAGNOLIA AVENUE, RIVERSIDE, CA",33.9772213,-117.3815694
119,50024,91950.0,37621.28217391304,11714.436086956526,10921.894130434783,3,227.0,792.5419565217393,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,CA,Acute Care Hospitals,Individual Business,"2400 EAST FOURTH STREET, NATIONAL CITY, CA",32.6851132,-117.0828852
121,50028,95521.0,22710.784285714286,6774.546428571428,5611.421428571429,3,78.0,1163.125,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,Acute Care Hospitals,Individual Business,"3800 JANES RD, ARCATA, CA",40.8963361,-124.0916707
122,50030,95966.0,38000.10044117648,9242.72955882353,8407.042205882355,1,133.0,835.6873529411768,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,Acute Care Hospitals,Voluntary(non-profit),"2767 OLIVE HIGHWAY, OROVILLE, CA",39.5062597,-121.5410928
123,50038,95128.0,60438.39862745097,21516.310980392158,20586.92431372549,3,574.0,929.3866666666667,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,Acute Care Hospitals,Government,"751 SOUTH BASCOM AVENUE, SAN JOSE, CA",37.3128569,-121.9332672
124,50045,92243.0,40585.990909090906,9386.875636363638,8436.710727272728,2,161.0,950.1649090909091,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,Acute Care Hospitals,Government,"1415 ROSS AVENUE, EL CENTRO, CA",32.7804333,-115.568571
125,50054,92220.0,36543.401,10470.516499999998,9591.66,2,71.0,878.8565000000002,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,Acute Care Hospitals,Government,"600 NORTH HIGHLAND SPRINGS AVENUE, BANNING, CA",33.9316874,-116.9461472
126,50057,93291.0,51771.91629213483,12246.312921348319,11051.351123595512,3,403.0,1194.9617977528087,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,Acute Care Hospitals,Government,"400 W MINERAL KING AVE, VISALIA, CA",36.328572,-119.2949582
127,50063,90028.0,63191.707121212115,15449.379242424244,14657.22863636364,2,434.0,792.1506060606063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,Acute Care Hospitals,Individual Business,"1300 N VERMONT AVE, LOS ANGELES, CA",34.0960933,-118.2910163
128,50069,92868.0,59299.50708333338,11575.384166666672,10108.32708333333,3,147.0,1467.0570833333345,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,Acute Care Hospitals,Voluntary(non-profit),"1100 WEST STEWART DR, ORANGE, CA",33.7820441,-117.8654245
129,50077,92103.0,63787.76265306125,13357.925714285719,12307.896224489798,3,501.0,1050.0294897959182,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,Acute Care Hospitals,Voluntary(non-profit),"4077 5TH AVE, SAN DIEGO, CA",32.7515656,-117.16039
130,50089,92411.0,65835.691,13912.162000000004,13156.577666666668,2,347.0,755.5843333333336,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,Acute Care Hospitals,Voluntary(non-profit),"1805 MEDICAL CENTER DRIVE, SAN BERNARDINO, CA",34.1314087,-117.3217772
131,50090,95476.0,31972.430555555555,9447.659444444442,8503.609999999999,4,75.0,944.0494444444446,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,Acute Care Hospitals,Government,"347 ANDRIEUX ST, SONOMA, CA",38.2881503,-122.4656876
132,50099,91786.0,49036.243194444454,10400.905694444447,9287.130138888893,3,271.0,1113.7755555555552,SAN ANTONIO COMMUNITY HOSPITAL,999 SAN BERNARDINO RD,UPLAND,CA,Acute Care Hospitals,Voluntary(non-profit),"999 SAN BERNARDINO RD, UPLAND, CA",34.1019041,-117.6374336
133,50100,92123.0,72268.52764705881,13239.678117647058,11612.675529411763,5,656.0,1627.002588235294,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,Acute Care Hospitals,Voluntary(non-profit),"7901 FROST ST, SAN DIEGO, CA",32.7996759,-117.1546001
134,50101,94589.0,57507.82228571429,12339.976857142854,11446.765428571429,2,102.0,893.2114285714284,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,Acute Care Hospitals,Voluntary(non-profit),"300 HOSPITAL DR, VALLEJO, CA",38.1312888,-122.2373373
135,50102,92503.0,65214.986666666664,13986.629999999997,12836.433333333334,1,193.0,1150.1966666666663,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,Acute Care Hospitals,Voluntary(non-profit),"3865 JACKSON STREET, RIVERSIDE, CA",33.9269682,-117.4398166
136,50103,90033.0,82170.64774193548,15847.73161290322,14993.135967741937,3,353.0,854.5956451612902,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,Acute Care Hospitals,Voluntary(non-profit),"1720 E CESAR AVENUE, LOS ANGELES, CA",34.0492579,-118.2172453
137,50104,90262.0,63686.40254901966,17883.03549019607,17089.871568627448,2,386.0,793.1639215686281,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,Acute Care Hospitals,Voluntary(non-profit),"3630 EAST IMPERIAL HIGHWAY, LYNWOOD, CA",33.930826,-118.203228
138,50107,93454.0,60232.20416666668,12116.98566666667,10873.84033333333,3,321.0,1243.1453333333334,MARIAN MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,Acute Care Hospitals,Voluntary(non-profit),"1400 E CHURCH ST, SANTA MARIA, CA",34.9509201,-120.4131853
139,50110,93436.0,17995.652500000004,10705.608499999998,9464.2825,2,60.0,1241.3260000000002,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,Acute Care Hospitals,Government,"1515 E OCEAN AVENUE, LOMPOC, CA",34.6411375,-120.4395191
140,50115,92025.0,54752.895625000005,11271.766625,9984.85575,3,288.0,1286.9108749999996,PALOMAR MEDICAL CENTER,555 E VALLEY PARKWAY,ESCONDIDO,CA,Acute Care Hospitals,Government,"555 E VALLEY PARKWAY, ESCONDIDO, CA",33.1248595,-117.0758226
141,50116,91325.0,83103.85476744184,13355.994418604656,12031.057674418606,1,417.0,1324.936744186046,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,Acute Care Hospitals,Voluntary(non-profit),"18300 ROSCOE BLVD, NORTHRIDGE, CA",34.2200955,-118.5331136
142,50118,95336.0,83212.35088235294,7036.881176470587,6046.746764705884,3,73.0,990.1344117647056,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,CA,Acute Care Hospitals,Voluntary(non-profit),"1205 E NORTH ST, MANTECA, CA",37.80155,-121.197502
143,50121,93230.0,39220.31608695653,10395.836086956519,9368.123768115945,2,179.5,1027.7123188405787,ADVENTIST MEDICAL CENTER,115 MALL DRIVE,HANFORD,CA,Acute Care Hospitals,Voluntary(non-profit),"115 MALL DRIVE, HANFORD, CA",36.3237872,-119.6664466
144,50122,95203.0,87453.9838235294,10801.58176470588,9827.575294117647,3,202.0,974.0064705882351,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,Acute Care Hospitals,Voluntary(non-profit),"525 WEST ACACIA STREET, STOCKTON, CA",37.9616219,-121.3009926
145,50126,91406.0,55259.63387096775,14717.744032258068,13825.551935483867,1,350.0,892.1920967741939,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,Acute Care Hospitals,Voluntary(non-profit),"15107 VANOWEN ST, VAN NUYS, CA",34.1950106,-118.4632201
146,50127,95695.0,47771.01454545455,11559.180909090906,8940.09181818182,2,108.0,2619.0890909090913,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,Acute Care Hospitals,Voluntary(non-profit),"1325 COTTONWOOD STREET, WOODLAND, CA",38.6640902,-121.7920913
147,50128,92056.0,50898.496,11416.507200000004,10430.039466666669,2,397.0,986.4677333333334,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,Acute Care Hospitals,Government,"4002 VISTA WAY, OCEANSIDE, CA",33.1856484,-117.2904359
148,50131,94945.0,51986.27272727273,9683.531818181817,8606.518181818183,4,47.0,1077.013636363636,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,Acute Care Hospitals,Voluntary(non-profit),"180 ROWLAND WAY, NOVATO, CA",38.0993115,-122.5603633
149,50132,91776.0,90492.46250000005,12957.551538461537,12039.355961538457,4,273.0,918.1955769230767,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,Acute Care Hospitals,Individual Business,"438 W LAS TUNAS DRIVE, SAN GABRIEL, CA",34.100917,-118.1055926
150,50133,95901.0,59059.611627907,13092.466976744183,12262.972906976745,1,173.0,829.4940697674417,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,Acute Care Hospitals,Voluntary(non-profit),"726 4TH ST, MARYSVILLE, CA",39.138174,-121.5942279
151,50136,94954.0,63852.742068965505,10147.327241379313,9303.023103448275,3,80.0,844.3041379310345,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,Acute Care Hospitals,Voluntary(non-profit),"400 N MCDOWELL BLVD, PETALUMA, CA",38.25459,-122.6316537
152,50150,95945.0,40227.91907407407,8788.358518518517,7887.80703703704,3,104.0,900.5514814814815,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,Acute Care Hospitals,Voluntary(non-profit),"155 GLASSON WAY, GRASS VALLEY, CA",39.2280912,-121.0476642
153,50153,95128.0,99812.6395890411,15848.623561643833,14723.425890410957,2,190.5,1125.1976712328767,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,CA,Acute Care Hospitals,Voluntary(non-profit),"2105 FOREST AVENUE, SAN JOSE, CA",37.3277552,-121.9383789
154,50158,91436.0,45891.2235,8360.634499999998,7385.6035,4,148.0,975.0309999999997,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,Acute Care Hospitals,Individual Business,"16237 VENTURA BLVD, ENCINO, CA",34.1574278,-118.4870017
155,50159,93003.0,38204.35,11259.2724,10396.544,2,223.0,862.7284000000001,VENTURA COUNTY MEDICAL CENTER,3291 LOMA VISTA RD,VENTURA,CA,Acute Care Hospitals,Government,"3291 LOMA VISTA RD, VENTURA, CA",34.2769982,-119.2520998
156,50167,95231.0,46007.07692307692,14218.151538461538,13272.668461538462,1,196.0,945.483076923077,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,Acute Care Hospitals,Government,"500 W HOSPITAL ROAD, FRENCH CAMP, CA",37.8867135,-121.2826314
157,50169,90602.0,86575.25512820511,11619.583333333334,10128.331923076921,2,548.0,1491.25141025641,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,WHITTIER,CA,Acute Care Hospitals,Voluntary(non-profit),"12401 E WASHINGTON BLVD, WHITTIER, CA",33.9686075,-118.0484005
158,50189,93930.0,40739.9375,13580.79,12666.009999999998,3,94.0,914.7800000000002,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,Acute Care Hospitals,Voluntary(non-profit),"300 CANAL STREET, KING CITY, CA",36.2062367,-121.1328224
159,50191,90813.0,61553.68659574464,13852.305957446806,12875.359999999995,2,232.0,976.9459574468093,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,Acute Care Hospitals,Voluntary(non-profit),"1050 LINDEN AVE, LONG BEACH, CA",33.779809,-118.186299
160,50192,93654.0,21365.532,5218.884,4286.214,3,44.0,932.6699999999998,ADVENTIST MEDICAL CENTER - REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,Acute Care Hospitals,Voluntary(non-profit),"372 W CYPRESS AVE, REEDLEY, CA",36.6080787,-119.4517641
161,50194,95076.0,82962.58394736839,11900.031315789474,10719.053684210528,2,106.0,1180.9776315789468,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,Acute Care Hospitals,Individual Business,"75 NIELSON STREET, WATSONVILLE, CA",36.9271746,-121.7930016
162,50195,94538.0,131510.12237500004,16444.26162499999,15521.363375000004,4,274.0,922.89825,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,Acute Care Hospitals,Government,"2000 MOWRY AVE, FREMONT, CA",37.55726,-121.9797604
163,50197,94062.0,99682.38921568627,12160.809019607841,11115.02274509804,5,208.0,1045.7862745098041,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,Acute Care Hospitals,Voluntary(non-profit),"170 ALAMEDA DE LAS PULGAS, REDWOOD CITY, CA",37.479843,-122.2546654
164,50204,93552.0,58476.58750000001,10258.573214285716,9345.246964285714,2,157.0,913.3262499999997,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,Acute Care Hospitals,Individual Business,"38600 MEDICAL CENTER DRIVE, PALMDALE, CA",34.582899,-118.1443812
165,50211,94501.0,39669.149333333335,9968.859666666664,9138.3,3,135.0,830.5596666666664,ALAMEDA HOSPITAL,2070 CLINTON AVE,ALAMEDA,CA,Acute Care Hospitals,Government,"2070 CLINTON AVE, ALAMEDA, CA",37.7627806,-122.2534911
166,50222,91911.0,73612.63620253166,11240.112784810126,10160.28632911393,5,343.0,1079.8264556962022,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,Acute Care Hospitals,Individual Business,"751 MEDICAL CENTER COURT, CHULA VISTA, CA",32.6188834,-117.0226353
167,50224,92663.0,44508.331839080456,10634.581724137926,9388.726321839082,4,443.0,1245.8554022988508,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,Acute Care Hospitals,Voluntary(non-profit),"ONE HOAG DRIVE, NEWPORT BEACH, CA",33.6247428,-117.9300468
168,50225,95969.0,87950.52236363637,9067.511090909089,8129.149090909088,4,100.0,938.3619999999999,FEATHER RIVER HOSPITAL,5974 PENTZ ROAD,PARADISE,CA,Acute Care Hospitals,Voluntary(non-profit),"5974 PENTZ ROAD, PARADISE, CA",39.7573716,-121.5709949
169,50226,92801.0,75112.48999999999,11340.664927536234,10290.717391304348,3,223.0,1049.9475362318844,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,Acute Care Hospitals,Voluntary(non-profit),"1111 W LA PALMA AVENUE, ANAHEIM, CA",33.8481751,-117.9345264
170,50228,94110.0,62195.255625,16515.79416666667,15602.899791666669,1,375.0,912.894375,SAN FRANCISCO GENERAL HOSPITAL,1001 POTRERO AVENUE,SAN FRANCISCO,CA,Acute Care Hospitals,Government,"1001 POTRERO AVENUE, SAN FRANCISCO, CA",37.7557265,-122.4047381
171,50231,91767.0,88773.57650793652,14996.847142857145,13749.802539682541,2,437.0,1247.0446031746037,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,Acute Care Hospitals,Voluntary(non-profit),"1798 N GAREY AVE, POMONA, CA",34.0760758,-117.7504494
172,50232,93401.0,65884.40295454545,9401.564090909094,8444.0575,4,103.0,957.506590909091,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,Acute Care Hospitals,Voluntary(non-profit),"1911 JOHNSON AVE, SAN LUIS OBISPO, CA",35.27817090000001,-120.6511558
173,50243,92262.0,84733.92422535211,10873.12014084507,9832.866197183102,1,385.0,1040.253943661972,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,Acute Care Hospitals,Individual Business,"1150 NORTH INDIAN CANYON DRIVE, PALM SPRINGS, CA",33.838731,-116.543459
174,50245,92324.0,29876.69486486487,11903.329459459459,11047.592702702703,2,456.0,855.7367567567566,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,Acute Care Hospitals,Government,"400 NORTH PEPPER AVENUE, COLTON, CA",34.0740531,-117.351059
175,50248,93906.0,65837.725,12311.630714285715,10996.967857142858,2,172.0,1314.662857142857,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,Acute Care Hospitals,Government,"1441 CONSTITUTION BOULEVARD, SALINAS, CA",36.6966688,-121.6330887
176,50257,93308.0,15133.357272727277,7309.239090909091,6407.940909090907,2,402.5,901.2981818181822,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,Acute Care Hospitals,Individual Business,"901 OLIVE DRIVE, BAKERSFIELD, CA",35.4116457,-119.039555
