,Latitude,Longitude,location
1302,39.110403,-90.34311799999999,"400 MAPLE SUMMIT ROAD, JERSEYVILLE, IL"
1303,41.87862579999999,-87.8031516,"520 S MAPLE AVE, OAK PARK, IL"
1304,41.87361689999999,-87.6743711,"1901 W HARRISON ST, CHICAGO, IL"
1305,41.3289046,-89.1923077,"600 E 1ST ST, SPRING VALLEY, IL"
1306,38.626291,-89.5239582,"9515 HOLY CROSS LN, BREESE, IL"
1307,41.8916472,-87.8483856,"1225 LAKE ST, MELROSE PARK, IL"
1308,39.76255,-86.50165,"1000 E MAIN ST, DANVILLE, IN"
1309,40.5645967,-85.665461,"441 N WABASH AVE, MARION, IN"
1310,40.5712085,-83.12891549999999,"1000 MCKINLEY PARK DRIVE, MARION, OH"
1311,31.2556341,-89.8064413,"1560 SUMRALL RD, COLUMBIA, MS"
1312,39.943402,-85.3630575,"1000 N 16TH ST, NEW CASTLE, IN"
1313,39.794902,-85.76770499999999,"801 N STATE ST, GREENFIELD, IN"
1314,39.6562706,-85.13253999999999,"1941 VIRGINIA AVE, CONNERSVILLE, IN"
1315,38.738579,-85.38136399999999,"ONE KINGS DAUGHTERS DR, MADISON, IN"
1316,40.7374106,-85.17114959999999,"303 S MAIN ST, BLUFFTON, IN"
1317,41.3334094,-86.33234209999999,"1915 LAKE AVE, PLYMOUTH, IN"
1318,40.905759,-85.4885479,"2001 STULTS RD, HUNTINGTON, IN"
1319,40.0773255,-86.4731115,"2605 N LEBANON ST, LEBANON, IN"
1320,39.9593634,-86.1600739,"11700 N MERIDIAN ST, CARMEL, IN"
1321,40.4069569,-91.3881818,"1600 MORGAN STREET, KEOKUK, IA"
1322,41.5660214,-90.5198278,"4500 UTICA RIDGE ROAD, BETTENDORF, IA"
1323,43.149637,-95.1433697,"1200 1ST AVENUE EAST, SPENCER, IA"
1324,37.3803626,-94.6845204,"1 MT CARMEL WAY, PITTSBURG, KS"
1325,37.785425,-100.0150934,"3001 AVENUE A, DODGE CITY, KS"
1326,37.1130228,-82.81266149999999,"240 HOSPITAL ROAD, WHITESBURG, KY"
1327,37.196602,-87.1892541,"440 HOPKINSVILLE STREET, GREENVILLE, KY"
1328,37.0111014,-85.9048163,"1301 NORTH RACE STREET, GLASGOW, KY"
1329,36.6989289,-85.6768045,"529 CAPP HARLAN ROAD, TOMPKINSVILLE, KY"
1330,37.5659835,-83.36963829999999,"540 JETT DRIVE, JACKSON, KY"
1331,30.6490105,-91.1375101,"6300 MAIN STREET, ZACHARY, LA"
1332,30.2396769,-92.6632714,"1634 ELTON ROAD, JENNINGS, LA"
1333,32.5176592,-92.63358,"401 EAST VAUGHN AVENUE, RUSTON, LA"
1334,32.7748904,-91.9171756,"323 W WALNUT, BASTROP, LA"
1335,32.6177009,-93.286614,"NO 1 MEDICAL PLAZA, MINDEN, LA"
1336,30.439739,-91.007288,"17000 MEDICAL CENTER DR, BATON ROUGE, LA"
1337,43.9060845,-69.89043219999999,"123 MEDICAL CENTER DRIVE, BRUNSWICK, ME"
1338,46.8796554,-68.0082896,"163 VAN BUREN RD, SUITE 1, CARIBOU, ME"
1339,44.62647560000001,-70.16299149999999,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME"
1340,39.2882937,-76.6498445,"2000 W BALTIMORE STREET, BALTIMORE, MD"
1341,39.413393,-79.4010325,"251 N FOURTH ST, OAKLAND, MD"
1342,42.07851170000001,-72.04202769999999,"100 SOUTH STREET, SOUTHBRIDGE, MA"
1343,42.3543702,-71.5540829,"157 UNION STREET, MARLBOROUGH, MA"
1344,42.1179858,-72.7604028,"115 WEST SILVER STREET, WESTFIELD, MA"
1345,41.9350848,-85.6477822,"701 S HEALTH PARKWAY, THREE RIVERS, MI"
1346,43.3906048,-84.6634414,"300 E WARWICK DR, ALMA, MI"
1347,43.1749605,-85.2690688,"615 S BOWER STREET, GREENVILLE, MI"
1348,42.6155619,-83.9411171,"620 BYRON RD, HOWELL, MI"
1349,43.0054317,-84.1814947,"826 WEST KING STREET, OWOSSO, MI"
1350,45.0353548,-84.6755003,"825 N CENTER AVE, GAYLORD, MI"
1351,43.8207231,-84.76840010000001,"703 N MCEWAN ST, CLARE, MI"
1352,42.7852319,-82.4808951,"4100 RIVER RD, EAST CHINA, MI"
1353,45.8739484,-95.37604800000001,"111 17TH AVENUE EAST, ALEXANDRIA, MN"
1354,44.8431253,-93.7922507,"500 SOUTH MAPLE STREET, WACONIA, MN"
1355,44.74894099999999,-93.27266569999999,"201 EAST NICOLLET BOULEVARD, BURNSVILLE, MN"
1356,44.9219843,-92.9764383,"1925 WOODWINDS DRIVE, WOODBURY, MN"
1357,33.4758006,-88.82057859999999,"400 HOSPITAL ROAD, STARKVILLE, MS"
1358,0.0,0.0,"215 MARION AV BOX 1307, MCCOMB, MS"
1359,32.3254871,-90.10530849999999,"1030 RIVER OAKS BLVD, JACKSON, MS"
1360,40.1927378,-92.59017209999999,"315 S OSTEOPATHY, KIRKSVILLE, MO"
1361,37.3154581,-91.9599648,"1333 SAM HOUSTON BOULEVARD, HOUSTON, MO"
1362,36.8892254,-89.5843637,"1008 NORTH MAIN ST, SIKESTON, MO"
1363,38.90359,-94.3330751,"2100 SE BLUE PARKWAY, LEES SUMMIT, MO"
1364,37.6265369,-93.4200441,"1500 N OAKLAND, BOLIVAR, MO"
1365,46.0089412,-112.5459921,"400 S CLARK ST, BUTTE, MT"
1366,46.8474613,-114.0474077,"2827 FORT MISSOULA RD, MISSOULA, MT"
1367,41.12165239999999,-100.7703943,"601 WEST LEOTA ST, NORTH PLATTE, NE"
1368,35.411706,-99.4255049,"1801 WEST 3RD STREET, ELK CITY, OK"
1369,41.4533062,-96.49111579999999,"450 EAST 23RD ST, FREMONT, NE"
1370,41.4532693,-97.3838186,"4600 38TH ST, COLUMBUS, NE"
1371,29.6945319,-96.54339770000001,"110 SHULT DR, COLUMBUS, TX"
1372,39.5358322,-119.7749617,"2375 PRATER WAY, SPARKS, NV"
1373,36.2867883,-115.2860387,"6900 N DURANGO DR, LAS VEGAS, NV"
1374,43.2979178,-70.96159940000001,"11 WHITEHALL ROAD, ROCHESTER, NH"
1375,43.2132323,-70.8742397,"789 CENTRAL AVE, DOVER, NH"
1376,42.9487724,-72.2917061,"580 COURT STREET, KEENE, NH"
1377,35.6235778,-105.2107864,"104 LEGION AVE, LAS VEGAS, NM"
1378,32.762286,-103.1849383,"5419 N LOVINGTON HIGHWAY, HOBBS, NM"
1379,42.6740795,-73.7486352,"600 NORTHERN BOULEVARD, ALBANY, NY"
1380,42.876489,-76.9883041,"196 -198 NORTH STREET, GENEVA, NY"
1381,44.34551949999999,-74.14346689999999,"2233 STATE ROUTE 86, SARANAC LAKE, NY"
1382,44.8568535,-74.29198559999999,"133 PARK STREET, MALONE, NY"
1383,42.4579172,-75.0522621,"ONE NORTON AVENUE, ONEONTA, NY"
1384,42.9776518,-78.8799441,"2950 ELMWOOD AVENUE, KENMORE, NY"
1385,41.3676722,-74.6818507,"160 EAST MAIN STREET, PORT JERVIS, NY"
1386,44.6765499,-74.9823091,"50 LEROY STREET, POTSDAM, NY"
1387,40.8142282,-73.94018729999999,"506 LENOX AVENUE, NEW YORK, NY"
1388,41.70932620000001,-74.7373215,"68 HARRIS BUSHVILLE ROAD, HARRIS, NY"
1389,36.488967,-80.61189100000001,"830 ROCKFORD ST, MOUNT AIRY, NC"
1390,36.4948886,-79.7381719,"117 E KINGS HIGHWAY, EDEN, NC"
1391,36.1587561,-81.1571144,"1370 WEST D ST, NORTH WILKESBOR, NC"
1392,34.3379629,-78.6923917,"500 JEFFERSON ST, WHITEVILLE, NC"
1393,36.33103730000001,-78.44918539999999,"PO BOX 59, HENDERSON, NC"
1394,35.839746,-77.0730983,"310 S MCCASKEY RD P O BOX 1128, WILLIAMSTON, NC"
1395,35.818754,-80.828965,"218 OLD MOCKSBVILLE RD PO BOX 1823, STATESVILLE, NC"
1396,34.0090173,-78.2906703,"1 MEDICAL CENTER DR  PO BOX 139, SUPPLY, NC"
1397,40.8589344,-82.30889599999999,"1025 CENTER ST, ASHLAND, OH"
1398,40.5148163,-81.4555357,"659 BOULEVARD, DOVER, OH"
1399,39.700218,-83.92782199999999,"1141 NORTH MONROE DRIVE, XENIA, OH"
1400,41.3753681,-83.6663452,"950 WEST WOOSTER STREET, BOWLING GREEN, OH"
1401,40.820911,-81.93140129999999,"1761 BEALL AVENUE, WOOSTER, OH"
1402,41.4962724,-81.67318929999999,"2351 EAST 22ND STREET, CLEVELAND, OH"
1403,39.5122201,-84.7414515,"110 NORTH POPLAR STREET, OXFORD, OH"
1404,38.8467618,-82.23776579999999,"100 JACKSON PIKE, GALLIPOLIS, OH"
1405,40.480736,-84.639426,"800 WEST MAIN STREET, COLDWATER, OH"
1406,41.2880793,-82.8815915,"1400 WEST MAIN STREET, BELLEVUE, OH"
1407,41.1330336,-81.5106875,"1900 23RD STREET, CUYAHOGA FALLS, OH"
1408,40.8065056,-81.5171865,"875 EIGHTH STREET NE, MASSILLON, OH"
1409,39.6103822,-82.93623819999999,"600 NORTH PICKAWAY STREET, CIRCLEVILLE, OH"
1410,41.5089199,-81.18887,"13207 RAVENNA RD, CHARDON, OH"
1411,40.048764,-82.450288,"1320 WEST MAIN STREET, NEWARK, OH"
1412,39.204626,-84.570925,"2446 KIPLING AVENUE, CINCINNATI, OH"
1413,39.0799246,-84.1446679,"3000 HOSPITAL DRIVE, BATAVIA, OH"
1414,41.2843919,-84.33944,"1404 EAST SECOND STREET, DEFIANCE, OH"
1415,34.6369701,-99.3171146,"1200 EAST PECAN ST, ALTUS, OK"
1416,34.935835,-95.7497708,"ONE CLARK BASS BOULEVARD, MCALESTER, OK"
1417,36.1467465,-95.99969399999999,"744 WEST 9TH STREET, TULSA, OK"
1418,35.4882492,-97.4942677,"1001 EAST 18TH STREET, GROVE, OK"
1419,45.5195909,-122.9782249,"335 SE 8TH AVENUE, HILLSBORO, OR"
1420,44.6316652,-123.1164408,"1046 6TH AVENUE SW, ALBANY, OR"
1421,45.5175498,-122.4074572,"24800 SE STARK STREET, GRESHAM, OR"
1422,45.198904,-123.1648534,"2700 SE STRATUS AVE., MCMINNVILLE, OR"
1423,45.430983,-122.5612546,"10180 SE SUNNYSIDE ROAD, CLACKAMAS, OR"
1424,40.2504115,-75.2714216,"100 MEDICAL CAMPUS DRIVE, LANSDALE, PA"
1425,40.4384996,-75.3489542,"1021 PARK AVENUE, QUAKERTOWN, PA"
1426,40.0071173,-79.07774549999999,"225 SOUTH CENTER AVENUE, SOMERSET, PA"
1427,40.0410767,-76.3215116,"250 COLLEGE AVENUE, LANCASTER, PA"
1428,40.1052731,-74.8673542,"501 BATH ROAD, BRISTOL, PA"
1429,41.1897645,-79.3993613,"271 PERKINS ROAD, CLARION, PA"
1430,41.9609342,-78.6594003,"116 INTERSTATE PARKWAY, BRADFORD, PA"
1431,40.1236543,-75.5154434,"140 NUTT ROAD, PHOENIXVILLE, PA"
1432,39.7517574,-77.5683004,"501 EAST MAIN ST, WAYNESBORO, PA"
1433,41.8431944,-79.1553824,"TWO CRESCENT PARK WEST, WARREN, PA"
1434,40.8212655,-75.9145494,"360 W RUDDLE STREET, COALDALE, PA"
1435,40.0289682,-75.2101043,"5800 RIDGE AVE, PHILA, PA"
1436,41.8700113,-71.3764068,"111 BREWSTER STREET, PAWTUCKET, RI"
1437,41.8351848,-71.4355921,"825 CHALKSTONE AVENUE, PROVIDENCE, RI"
1438,41.4969705,-71.3047644,"FRIENDSHIP STREET, NEWPORT, RI"
1439,34.350195,-80.104716,"1304 W BOBO NEWSOM HWY, HARTSVILLE, SC"
1440,32.923153,-80.6698399,"501 ROBERTSON BOULEVARD, WALTERBORO, SC"
1441,34.7178726,-80.7884383,"800 W MEETING ST, LANCASTER, SC"
1442,34.2904185,-81.6063324,"2669 KINARD ST PO BOX 497, NEWBERRY, SC"
1443,32.8213794,-79.850751,"2000 HOSPITAL DR, MOUNT PLEASANT, SC"
1444,32.3141835,-81.0553518,"1000 MEDICAL CENTER DRIVE, HARDEEVILLE, SC"
1445,44.9111282,-97.1206301,"401 9TH AVENUE NW  PO BOX 1210, WATERTOWN, SD"
1446,35.9391697,-85.018647,"421 S MAIN ST, CROSSVILLE, TN"
1447,36.4777999,-86.8871846,"100 NORTHCREST DRIVE, SPRINGFIELD, TN"
1448,35.8558271,-83.5356559,"742 MIDDLECREEK ROAD, SEVIERVILLE, TN"
1449,35.6008716,-84.46426439999999,"304 WRIGHT ST, SWEETWATER, TN"
1450,35.700143,-85.74277900000001,"1559 SPARTA STREET, MC MINNVILLE, TN"
1451,36.5509222,-82.5143556,"2000 BROOKSIDE DR, KINGSPORT, TN"
1452,31.7714531,-106.4344878,"4815 ALAMEDA AVE, EL PASO, TX"
1453,29.0295851,-95.4527189,"100 MEDICAL DRIVE, LAKE JACKSON, TX"
1454,33.17568870000001,-94.9715384,"2001 N JEFFERSON, MOUNT PLEASANT, TX"
1455,33.644625,-97.16019999999999,"1900 HOSPITAL BLVD, GAINESVILLE, TX"
1456,29.5680547,-97.9465307,"1215 E COURT ST, SEGUIN, TX"
1457,31.1132607,-97.8007561,"2201 S CLEAR CREEK ROAD, KILLEEN, TX"
1458,29.3741291,-100.8924154,"801 BEDELL AVE, DEL RIO, TX"
1459,27.4901556,-97.8508635,"1311 EAST GENERAL CAVAZOS BLVD, KINGSVILLE, TX"
1460,28.9331124,-98.5260352,"1905 HWY 97 EAST, JOURDANTON, TX"
1461,32.5921005,-96.31824150000001,"850 ED HALL, KAUFMAN, TX"
1462,29.576525,-95.770572,"1705 JACKSON ST, RICHMOND, TX"
1463,31.4187136,-100.4695883,"3501 KNICKERBOCKER ROAD, SAN ANGELO, TX"
1464,30.6986202,-95.5590363,"110 MEMORIAL HOSPITAL DRIVE, HUNTSVILLE, TX"
1465,32.3960278,-96.8645018,"1405 W JEFFERSON ST, WAXAHACHIE, TX"
1466,31.67507,-96.47996959999999,"600 SOUTH BONHAM STREET, MEXIA, TX"
1467,28.980217,-95.9916937,"104 7TH STREET, BAY CITY, TX"
1468,31.6529742,-94.65561009999999,"4920 NE STALLINGS DRIVE, NACOGDOCHES, TX"
1469,33.0455007,-97.00467139999999,"500 WEST MAIN STREET, LEWISVILLE, TX"
1470,32.7784533,-96.6004473,"1011 NORTH GALLOWAY AVENUE, MESQUITE, TX"
1471,31.73273369999999,-95.6280207,"2900 S LOOP 256, PALESTINE, TX"
1472,40.885915,-111.869012,"630 EAST MEDICAL DRIVE, BOUNTIFUL, UT"
1473,42.8433331,-72.5655889,"17 BELMONT AVE, BRATTLEBORO, VT"
1474,42.87397,-73.207393,"100 HOSPITAL DRIVE, BENNINGTON, VT"
1475,36.931716,-82.64336449999999,"100  15TH ST NW, NORTON, VA"
1476,36.852817,-81.4873597,"245 MEDICAL PARK DRIVE, MARION, VA"
1477,37.094585,-81.81996819999999,"6801 GOV G C PEERY HWY, RICHLANDS, VA"
1478,37.3523889,-79.5162706,"1613 OAKWOOD STREET, BEDFORD, VA"
1479,36.6917656,-76.9373437,"100 FAIRVIEW DRIVE, FRANKLIN, VA"
1480,36.7017264,-77.53775859999999,"727 NORTH MAIN STREET, EMPORIA, VA"
1481,37.1880568,-80.4112012,"3700 SOUTH MAIN STREET, BLACKSBURG, VA"
1482,36.6730314,-80.92334029999999,"200 HOSPITAL DRIVE, GALAX, VA"
1483,37.7919344,-79.8809581,"ONE ARH LANE - PO BOX 7, LOW MOOR, VA"
1484,48.4179604,-122.3236616,"1415 KINCAID STREET, MOUNT VERNON, WA"
1485,48.5020043,-122.6149776,"1211  24TH STREET, ANACORTES, WA"
1486,39.946721,-80.75422499999999,"800 WHEELING AVE, GLEN DALE, WV"
1487,40.39556,-80.527957,"601 COLLIERS WAY, WEIRTON, WV"
1488,38.92593970000001,-79.8467349,"PO BOX 1484, ELKINS, WV"
1489,39.4824518,-80.165447,"1325 LOCUST AVENUE, FAIRMONT, WV"
1490,37.798658,-81.16820799999999,"306 STANAFORD ROAD, BECKLEY, WV"
1491,37.2559,-81.2340797,"500 CHERRY ST, BLUEFIELD, WV"
1492,44.5268222,-89.5665679,"900 ILLINOIS AVE, STEVENS POINT, WI"
1493,45.5065323,-91.75951239999999,"1700 WEST STOUT STREET, RICE LAKE, WI"
1494,45.6393247,-89.37481,"2251 NORTH SHORE DR, RHINELANDER, WI"
1495,44.1238344,-87.6201146,"5000 MEMORIAL DR, TWO RIVERS, WI"
1496,43.773135,-87.7102097,"2629 N 7TH ST, SHEBOYGAN, WI"
1497,43.1000762,-88.48685300000001,"791 E SUMMIT AVE, OCONOMOWOC, WI"
1498,42.931325,-88.82794000000001,"611 SHERMAN AVE E, FORT ATKINSON, WI"
1499,43.44832479999999,-88.826341,"707 S UNIVERSITY AVE, BEAVER DAM, WI"
1500,45.89407689999999,-89.70183329999999,"240 MAPLE ST PO BOX 470, WOODRUFF, WI"
1501,44.5331501,-88.0661792,"1726 SHAWANO AVE, GREEN BAY, WI"
1502,42.6612269,-88.49610799999999,"W3985 CTY RD NN, ELKHORN, WI"
1503,45.0722262,-87.6175353,"3100 SHORE DR, MARINETTE, WI"
1504,42.5699478,-87.9354718,"10400 75TH ST, KENOSHA, WI"
1505,43.3236103,-87.9283538,"975 PORT WASHINGTON ROAD, GRAFTON, WI"
1506,43.0656747,-88.4674576,"36500 AURORA DRIVE, SUMMIT, WI"
1507,44.808659,-106.975756,"1401 W 5TH ST, SHERIDAN, WY"
1508,30.0084891,-97.85311639999999,"6001 KYLE PKWY, KYLE, TX"
1509,31.498257,-87.3206816,"2016 SOUTH ALABAMA AVENUE, MONROEVILLE, AL"
1510,37.7955406,-122.4091299,"845 JACKSON ST, SAN FRANCISCO, CA"
1511,38.7453999,-108.047,"1501 E 3RD STREET, DELTA, CO"
1512,41.9065432,-71.9137355,"320 POMFRET STREET, PUTNAM, CT"
1513,41.8810518,-73.4814997,"50 HOSPITAL HILL ROAD, PO BOX 789, SHARON, CT"
1514,40.5529164,-90.0389246,"210 WEST WALNUT STREET, CANTON, IL"
1515,41.84454160000001,-89.4793127,"403 E 1ST ST, DIXON, IL"
1516,38.7365694,-88.07745910000001,"800 EAST LOCUST, OLNEY, IL"
1517,38.6596091,-87.1598346,"1314 E WALNUT ST, WASHINGTON, IN"
1518,41.2482028,-85.8282869,"2101 E DUBOIS DR, WARSAW, IN"
1519,41.7029202,-93.05159479999999,"204 NORTH 4TH AVENUE EAST, NEWTON, IA"
1520,37.8182791,-96.85842699999999,"720 W CENTRAL ST, EL DORADO, KS"
1521,42.5864219,-71.9870741,"242 GREEN STREET, GARDNER, MA"
1522,43.050817,-86.228932,"1309 SHELDON RD, GRAND HAVEN, MI"
1523,30.4441133,-89.0932131,"15200 COMMUNITY ROAD, GULFPORT, MS"
1524,39.7306595,-94.21767709999999,"1600 E EVERGREEN, CAMERON, MO"
1525,38.3896149,-93.7684297,"1600 N 2ND ST, CLINTON, MO"
1526,43.094153,-79.0498697,"621 TENTH STREET, NIAGARA FALLS, NY"
1527,40.041146,-81.577894,"1341 NORTH CLARK STREET, CAMBRIDGE, OH"
1528,45.587237,-121.1644199,"1700 E 19TH STREET, THE DALLES, OR"
1529,45.3561465,-122.587139,"1500 DIVISION STREET, OREGON CITY, OR"
1530,39.8218556,-75.8870062,"1015 WEST BALTIMORE PIKE, WEST GROVE, PA"
1531,32.3068194,-96.6413001,"2201 WEST LAMPASAS STREET, ENNIS, TX"
1532,32.5523787,-86.1866697,"500 HOSPITAL DRIVE, WETUMPKA, AL"
1533,36.8338985,-121.3861055,"911 SUNSET DRIVE, HOLLISTER, CA"
1534,34.2405259,-118.3960912,"9449 SAN FERNANDO RD, SUN VALLEY, CA"
1535,36.9440246,-120.0443662,"1250 E ALMOND AVE, MADERA, CA"
1536,33.7189772,-117.1681518,"28400 MCCALL B0ULEVARD, SUN CITY, CA"
1537,30.1931542,-82.6324358,"368 NE FRANKLIN ST, LAKE CITY, FL"
1538,26.9502551,-82.3267065,"700 MEDICAL BLVD, ENGLEWOOD, FL"
1539,25.747314,-80.31765469999999,"2500 SW 75TH AVE, MIAMI, FL"
1540,41.6922672,-87.62611919999999,"45 W 111TH STREET, CHICAGO, IL"
1541,41.85513479999999,-87.6983625,"2875 WEST 19TH STREET, CHICAGO, IL"
1542,41.7785632,-87.6336764,"326 W 64TH ST, CHICAGO, IL"
1543,40.5629866,-89.6328151,"600 SOUTH 13TH STREET, PEKIN, IL"
1544,41.328884,-89.12392109999999,"925 WEST ST, PERU, IL"
1545,36.7626902,-83.70770840000002,"850 RIVERVIEW AVENUE, PINEVILLE, KY"
1546,37.8149129,-82.8124254,"625 JAMES S TRIMBLE BOULEVARD, P O BOX 1848, PAINTSVILLE, KY"
1547,38.0932204,-82.6075913,"2485 HIGHWAY 644 PO BOX 769, LOUISA, KY"
1548,30.22981499999999,-93.368672,"701 EAST CYPRESS STREET, SULPHUR, LA"
1549,31.1386079,-93.2689173,"1020 FERTITTA BLVD, LEESVILLE, LA"
1550,47.265588,-68.5919397,"194 E MAIN STREET, FORT KENT, ME"
1551,42.2770426,-71.2366552,"148 CHESTNUT STREET, NEEDHAM, MA"
1552,42.5772839,-71.57396589999999,"200 GROTON ROAD, AYER, MA"
1553,41.9120325,-84.6330333,"168 S HOWELL STREET, HILLSDALE, MI"
1554,44.26336209999999,-84.2462652,"2463 SOUTH M-30, WEST BRANCH, MI"
1555,42.2735551,-84.95705749999999,"200 N MADISON, MARSHALL, MI"
1556,33.410986,-91.034791,"1400 E UNION ST, GREENVILLE, MS"
1557,40.7917444,-74.0734305,"55 MEADOWLANDS PKWY, SECAUCUS, NJ"
1558,41.1106333,-72.360942,"201 MANOR PLACE, GREENPORT, NY"
1559,42.0897289,-78.4278978,"515 MAIN STREET, OLEAN, NY"
1560,43.177731,-78.6715667,"521 EAST AVENUE, LOCKPORT, NY"
1561,41.2613522,-74.3573313,"15 - 19  MAPLE AVENUE, WARWICK, NY"
1562,43.069516,-74.330007,"99 EAST STATE STREET, GLOVERSVILLE, NY"
1563,41.5807416,-81.4890916,"27100 CHARDON ROAD, RICHMOND HEIGHT, OH"
1564,41.1037988,-83.2164181,"45 ST LAWRENCE DRIVE, TIFFIN, OH"
1565,40.6218488,-80.5861388,"425 WEST 5TH STREET, EAST LIVERPOOL, OH"
1566,41.6207872,-83.4799506,"2801 BAY PARK DRIVE, OREGON, OH"
1567,41.4525539,-81.4948616,"3999 RICHMOND ROAD, BEACHWOOD, OH"
1568,35.0288587,-97.36461399999999,"1500 NORTH GREEN AVENUE, PURCELL, OK"
1569,35.9610964,-95.39263989999999,"1200 WEST CHEROKEE STREET, WAGONER, OK"
1570,40.542729,-80.1780136,"720 BLACKBURN ROAD, SEWICKLEY, PA"
1571,41.071132,-76.23177199999999,"701 EAST 16TH STREET, BERWICK, PA"
1572,40.961282,-78.999735,"81 HILLCREST DRIVE, PUNXSUTAWNEY, PA"
1573,35.655248,-88.39866409999999,"200 W CHURCH ST, LEXINGTON, TN"
1574,36.3460801,-82.2496719,"1501 WEST ELK AVENUE, ELIZABETHTON, TN"
1575,36.38523259999999,-85.32751669999999,"315 OAK ST BOX 550, LIVINGSTON, TN"
1576,29.112434,-97.2833036,"2550 N ESPLANADE, CUERO, TX"
1577,32.2368766,-101.490994,"1601 W 11TH PLACE, BIG SPRING, TX"
1578,26.3769694,-98.8581794,"128  N FM RD 3167, RIO GRANDE CITY, TX"
1579,36.877183,-82.755664,"1990 HOLTON AVENUE EAST, BIG STONE GAP, VA"
1580,37.6782508,-82.2721735,"859 ALDERSON STREET, WILLIAMSON, WV"
1581,43.5671155,-89.4663678,"2817 NEW PINERY RD, P O BOX 387, PORTAGE, WI"
1582,30.634417,-87.0670118,"6002 BERRYHILL RD, MILTON, FL"
1583,38.7285124,-76.9925925,"11711 LIVINGSTON ROAD, FORT WASHINGTON, MD"
1584,33.4397792,-86.0921347,"604 STONE AVENUE, TALLADEGA, AL"
1585,34.0237682,-118.1841496,"4060 WHITTIER BLVD, LOS ANGELES, CA"
1586,34.0787364,-117.6960075,"5000 SAN BERNARDINO ST, MONTCLAIR, CA"
1587,39.7282404,-104.9910801,"777 BANNOCK ST, DENVER, CO"
1588,27.9378982,-82.4893993,"2901 SWANN AVE, TAMPA, FL"
1589,26.0296956,-80.24554909999999,"7800 SHERIDAN ST, PEMBROKE PINES, FL"
1590,41.8721272,-87.7636486,"645 SOUTH CENTRAL AVE, CHICAGO, IL"
1591,41.9732593,-87.6708755,"5025 N PAULINA STREET, CHICAGO, IL"
1592,41.9006786,-87.6996714,"1044 N FRANCISCO AVE, CHICAGO, IL"
1593,37.32108849999999,-95.26461560000001,"1902 SOUTH US HWY 59, PARSONS, KS"
1594,31.6733795,-88.6343747,"950 MATTHEW DR, WAYNESBORO, MS"
1595,39.4252369,-92.4136863,"1515 UNION AVE, MOBERLY, MO"
1596,36.1947954,-115.1226297,"1409 EAST LAKE MEAD BLVD, NORTH LAS VEGAS, NV"
1597,40.7852328,-73.94502899999999,"1901 FIRST AVENUE, NEW YORK, NY"
1598,44.9363044,-74.9088519,"1 HOSPITAL DRIVE, MASSENA, NY"
1599,40.8804931,-73.8810484,"3424 KOSSUTH AVENUE & 210TH STREET, BRONX, NY"
1600,34.012312,-95.49654389999999,"1405 EAST KIRK ROAD, HUGO, OK"
1601,30.9567933,-95.38095009999999,"317 PROSPECT DR/PO BOX 3169, TRINITY, TX"
1602,32.463778,-86.451938,"124 S MEMORIAL DR, PRATTVILLE, AL"
1603,30.6531443,-81.4485844,"1250 S 18TH ST, FERNANDINA BEAC, FL"
1604,32.8715199,-83.6945317,"400 CHARTER BOULEVARD, MACON, GA"
1605,45.5664046,-93.2309159,"701 SOUTH DELLWOOD, CAMBRIDGE, MN"
1606,38.6762602,-90.4673894,"12634 OLIVE BOULEVARD, CREVE COEUR, MO"
1607,40.3996679,-82.4482173,"1330 COSHOCTON ROAD, MOUNT VERNON, OH"
1608,40.7783855,-111.8792643,"324 8TH AVENUE, SALT LAKE CITY, UT"
1609,40.3804239,-111.7671837,"170 NORTH 1100 EAST, AMERICAN FORK, UT"
1610,41.0909507,-111.9957262,"1600 WEST ANTELOPE DRIVE, LAYTON, UT"
1611,40.5760756,-111.8540639,"9660 SOUTH 1300 EAST, SANDY, UT"
1612,40.5900792,-111.9745543,"3580 WEST 9000 SOUTH, WEST JORDAN, UT"
1613,37.9009328,-76.878917,"618 HOSPITAL ROAD, TAPPAHANNOCK, VA"
1614,31.451328,-85.632075,"126 HOSPITAL AVE, OZARK, AL"
1615,31.04877399999999,-85.89097699999999,"1200 W MAPLE AVENUE, GENEVA, AL"
1616,34.5891875,-94.2216421,"311 NORTH MORROW STREET, MENA, AR"
1617,33.70364,-117.986656,"17772 BEACH BLVD, HUNTINGTON BEAC, CA"
1618,28.0134607,-82.5041225,"7171 NORTH DALE MABRY, TAMPA, FL"
1619,34.2203324,-83.47090229999999,"70 MEDICAL CENTER DRIVE, COMMERCE, GA"
1620,34.7799558,-84.7830378,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406, CHATSWORTH, GA"
1621,32.16619130000001,-81.8987728,"200 N RIVER STREET, CLAXTON, GA"
1622,37.5705078,-85.26065609999999,"320 LORETTO ROAD, LEBANON, KY"
1623,37.4727174,-86.28851999999999,"910 WALLACE AVENUE, LEITCHFIELD, KY"
1624,38.3834944,-84.2774548,"1210 KY HWY 36 E, CYNTHIANA, KY"
1625,37.3664276,-85.3378037,"1700 OLD LEBANON ROAD, CAMPBELLSVILLE, KY"
1626,32.3047241,-83.5007909,"1297 MACON HIGHWAY, HAWKINSVILLE, GA"
1627,38.1600632,-84.9068302,"299 KINGS DAUGHTERS DRIVE, FRANKFORT, KY"
